t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
2.590000,1.611721349e-02,5.349390746e-02,2.864539927e-02,2.674376472e-02,7.887232690e-06,6.304692899e-02,0.000000000e+00,6.132111558e-03,1.120691e-15,3.469447e-18,4.336809e-18,2.319024e-03
2.600000,1.603195639e-02,5.320839278e-02,2.849268043e-02,2.660105817e-02,7.500839117e-06,6.264295778e-02,0.000000000e+00,6.066847235e-03,1.555321e-15,2.359479e-17,7.152448e-18,2.377943e-03
2.610000,1.594717833e-02,5.292439902e-02,2.834077241e-02,2.645911127e-02,7.128734358e-06,6.224891339e-02,0.000000000e+00,6.002276650e-03,1.332350e-15,0.000000e+00,8.375769e-18,2.444881e-03
2.620000,1.586287685e-02,5.264191809e-02,2.818967092e-02,2.631791999e-02,6.770465663e-06,6.186467413e-02,0.000000000e+00,5.938392439e-03,1.117918e-15,2.367437e-17,7.996680e-18,2.336983e-03
2.630000,1.577904947e-02,5.236094193e-02,2.803937172e-02,2.617748031e-02,6.425600153e-06,6.149011710e-02,0.000000000e+00,5.875187318e-03,1.110333e-15,2.945201e-17,8.101827e-18,2.359823e-03
2.640000,1.569569373e-02,5.208146257e-02,2.788987059e-02,2.603778826e-02,6.093724754e-06,6.112511828e-02,0.000000000e+00,5.812654078e-03,1.559326e-15,2.945201e-17,1.097135e-17,2.271235e-03
2.650000,1.561280715e-02,5.180347202e-02,2.774116332e-02,2.589883986e-02,5.774446251e-06,6.076955259e-02,0.000000000e+00,5.750785588e-03,1.776862e-15,2.168404e-17,8.727659e-18,2.265365e-03
2.660000,1.553038727e-02,5.152696238e-02,2.759324573e-02,2.576063117e-02,5.467391448e-06,6.042329400e-02,0.000000000e+00,5.689574790e-03,1.115890e-15,8.673617e-18,8.420559e-18,2.405702e-03
2.670000,1.544843161e-02,5.125192577e-02,2.744611366e-02,2.562315826e-02,5.172207473e-06,6.008621558e-02,0.000000000e+00,5.629014704e-03,1.559844e-15,2.359479e-17,5.834579e-18,2.424652e-03
2.680000,1.536693770e-02,5.097835435e-02,2.729976297e-02,2.548641722e-02,4.888562247e-06,5.975818963e-02,0.000000000e+00,5.569098422e-03,1.332936e-15,2.083474e-17,7.757919e-18,2.366513e-03
2.690000,1.528590307e-02,5.070624034e-02,2.715418954e-02,2.535040417e-02,4.616145133e-06,5.943908771e-02,0.000000000e+00,5.509819109e-03,1.121314e-15,2.709725e-17,1.063182e-17,2.280095e-03
2.700000,1.520532524e-02,5.043557597e-02,2.700938929e-02,2.521511525e-02,4.354667813e-06,5.912878078e-02,0.000000000e+00,5.451170003e-03,1.998848e-15,1.250927e-17,1.204977e-17,2.365203e-03
2.710000,1.512520175e-02,5.016635354e-02,2.686535812e-02,2.508054661e-02,4.103865429e-06,5.882713923e-02,0.000000000e+00,5.393144413e-03,2.223395e-15,2.110382e-17,1.241873e-17,2.253995e-03
2.720000,1.504553014e-02,4.989856538e-02,2.672209200e-02,2.494669442e-02,3.863498019e-06,5.853403302e-02,0.000000000e+00,5.335735719e-03,1.999615e-15,1.551584e-17,1.532680e-17,2.277715e-03
2.730000,1.496630792e-02,4.963220385e-02,2.657958688e-02,2.481355488e-02,3.633352316e-06,5.824933174e-02,0.000000000e+00,5.278937373e-03,2.443486e-15,1.708504e-17,8.542522e-18,2.280784e-03
