t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
2.750000,4.820632784e-05,8.616154987e-05,1.588874986e-06,4.308079204e-05,6.944500078e-05,2.325100320e-02,3.119547835e+01,1.102179666e-06,1.554582e-15,2.430854e-20,1.642931e-23,1.413349e-02
2.800000,9.312523183e-03,1.249945628e-02,2.204628813e-01,6.249687453e-03,5.506138458e-03,1.447788023e+01,4.857397521e+00,4.109161506e-02,1.778823e-15,5.094089e-17,5.571576e-17,1.164285e-02
2.850000,1.401808703e-02,1.891696179e-02,9.028408515e-02,9.458339864e-03,8.259524673e-03,1.002647706e+01,7.799528502e+00,4.242105479e-02,2.221381e-15,1.815901e-17,1.221846e-17,9.665162e-03
2.900000,1.616221560e-02,2.160791178e-02,3.975806523e-02,1.080374571e-02,9.396646804e-03,8.458413241e+00,1.164530890e+01,5.075661098e-02,1.777038e-15,4.128519e-18,7.709470e-19,1.389520e-02
2.950000,1.716064896e-02,2.284542806e-02,1.902085930e-02,1.142246563e-02,9.928887536e-03,7.619262092e+00,1.345529142e+01,5.602352882e-02,2.001169e-15,3.636525e-18,2.715794e-19,9.472572e-03
3.000000,1.761805015e-02,2.345280195e-02,9.548259357e-03,1.172613223e-02,1.018300796e-02,7.190109424e+00,1.425319084e+01,5.887879696e-02,6.678122e-16,1.978483e-18,5.421673e-20,9.980881e-03
3.050000,1.783193467e-02,2.377373706e-02,5.503785161e-03,1.188658860e-02,1.030893151e-02,6.998400795e+00,1.459145962e+01,6.044456788e-02,2.667010e-15,4.641716e-18,3.837910e-20,9.620831e-03
3.100000,1.793628649e-02,2.395752628e-02,3.504884181e-03,1.197847667e-02,1.037529020e-02,6.913123945e+00,1.473978369e+01,6.134854548e-02,2.006227e-15,1.134068e-18,7.540496e-21,1.103146e-02
3.150000,1.798881134e-02,2.406817121e-02,2.410198913e-03,1.203379515e-02,1.041137626e-02,6.874332109e+00,1.481026860e+01,6.189101374e-02,1.777235e-15,1.839756e-18,8.152362e-20,9.711332e-03
3.200000,1.801590224e-02,2.413790046e-02,1.829977507e-03,1.206865724e-02,1.043200329e-02,6.856982858e+00,1.484514970e+01,6.223097227e-02,1.332536e-15,3.102619e-18,4.002654e-20,1.376607e-02
3.250000,1.803025566e-02,2.418458845e-02,1.544184615e-03,1.209199953e-02,1.044503308e-02,6.849428815e+00,1.486272916e+01,6.245799965e-02,1.554573e-15,1.068525e-18,9.324729e-21,9.196333e-03
3.300000,1.803808235e-02,2.421689460e-02,1.256014798e-03,1.210815142e-02,1.045380088e-02,6.846536045e+00,1.487177449e+01,6.261480365e-02,1.777317e-15,2.374109e-18,2.157846e-20,9.119753e-03
3.350000,1.804248923e-02,2.423972950e-02,1.027927621e-03,1.211956804e-02,1.045997969e-02,6.845724358e+00,1.487648511e+01,6.272574867e-02,1.776367e-15,1.916732e-18,4.172763e-20,9.489862e-03
3.400000,1.804504685e-02,2.425618441e-02,8.508543487e-04,1.212779488e-02,1.046454889e-02,6.845817100e+00,1.487899253e+01,6.280599964e-02,1.555674e-15,3.421764e-19,2.085558e-20,9.309753e-03
3.450000,1.804656473e-02,2.426819669e-02,7.116187175e-04,1.213380059e-02,1.046805981e-02,6.846276983e+00,1.488035551e+01,6.286496005e-02,2.000384e-15,1.638573e-18,1.817117e-20,9.544883e-03
