t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
10.300000,5.349671083e-05,1.564888080e-04,1.729604405e-04,7.824441979e-05,9.588444383e-05,2.166394859e-01,1.711663032e+01,1.362260996e-06,1.660448069e-02,2.445260e-15,2.618198e-17,5.582851e-18,1.154275e-02
10.350000,5.423337394e-05,1.554217800e-04,1.747110755e-04,7.771091246e-05,9.763135004e-05,2.168404250e-01,1.709215979e+01,1.362774947e-06,1.655282523e-02,3.553282e-15,2.330618e-17,9.888697e-18,8.641488e-03
10.400000,5.493953057e-05,1.545651359e-04,1.761565751e-04,7.728258434e-05,9.954528963e-05,2.171154107e-01,1.707146055e+01,1.367501812e-06,1.650851526e-02,2.443291e-15,7.546010e-18,5.528315e-18,8.574398e-03
10.450000,5.561401435e-05,1.539349786e-04,1.772834819e-04,7.696750435e-05,1.016151361e-04,2.174538428e-01,1.705421123e+01,1.376579628e-06,1.647214466e-02,2.221008e-15,8.264502e-18,3.906988e-19,8.549049e-03
10.500000,5.625565510e-05,1.535439309e-04,1.780841276e-04,7.677197979e-05,1.038286255e-04,2.178460604e-01,1.704007753e+01,1.390102218e-06,1.644420245e-02,2.225097e-15,2.196495e-17,1.172118e-17,8.652917e-03
10.550000,5.686330007e-05,1.534007550e-04,1.785570639e-04,7.670039351e-05,1.061726576e-04,2.182839614e-01,1.702871829e+01,1.408118700e-06,1.642506464e-02,2.442548e-15,1.389324e-17,2.782196e-18,8.567848e-03
10.600000,5.743583927e-05,1.535101745e-04,1.787074069e-04,7.675510111e-05,1.086335718e-04,2.187614724e-01,1.701979153e+01,1.430633573e-06,1.641498843e-02,2.222275e-15,1.706959e-17,1.687845e-18,8.620017e-03
10.650000,5.797223442e-05,1.538727471e-04,1.785470803e-04,7.693639302e-05,1.111973884e-04,2.192748416e-01,1.701296034e+01,1.457607268e-06,1.641410876e-02,2.887923e-15,5.147728e-17,7.017651e-18,1.378018e-02
10.700000,5.847155057e-05,1.544850002e-04,1.780949365e-04,7.724252191e-05,1.138500112e-04,2.198227435e-01,1.700789860e+01,1.488957056e-06,1.642243711e-02,3.331430e-15,2.426706e-17,4.138057e-18,8.619288e-03
10.750000,5.893298925e-05,1.553395447e-04,1.773767307e-04,7.766979055e-05,1.165773889e-04,2.204061908e-01,1.700429634e+01,1.524558175e-06,1.643986253e-02,2.887921e-15,1.079058e-17,4.480450e-18,8.657038e-03
10.800000,5.935592208e-05,1.564253526e-04,1.764249208e-04,7.821269134e-05,1.193656359e-04,2.210282649e-01,1.700186483e+01,1.564245092e-06,1.646615455e-02,2.229464e-15,8.927678e-18,1.023818e-18,8.713806e-03
10.850000,5.973992325e-05,1.577281430e-04,1.752782612e-04,7.886408559e-05,1.222011170e-04,2.216936848e-01,1.700034118e+01,1.607812794e-06,1.650096791e-02,2.228926e-15,3.226347e-17,6.464765e-19,8.562719e-03
10.900000,6.008479978e-05,1.592307826e-04,1.739811561e-04,7.961540936e-05,1.250704988e-04,2.224082476e-01,1.699949253e+01,1.655018053e-06,1.654384889e-02,2.887800e-15,7.718818e-18,4.825906e-18,9.583395e-03
10.950000,6.039061796e-05,1.609137423e-04,1.725827397e-04,8.045689249e-05,1.279607741e-04,2.231781802e-01,1.699911978e+01,1.705580637e-06,1.659424296e-02,3.553708e-15,4.735965e-17,3.961295e-18,8.580709e-03
11.000000,6.065772490e-05,1.627555142e-04,1.711356582e-04,8.137777919e-05,1.308592646e-04,2.240094503e-01,1.699906066e+01,1.759184463e-06,1.665150364e-02,3.555423e-15,4.861870e-17,6.282783e-18,8.580389e-03
11.050000,6.088676385e-05,1.647330427e-04,1.696945404e-04,8.236654083e-05,1.337536066e-04,2.249070872e-01,1.699919244e+01,1.815478737e-06,1.671490235e-02,3.330829e-15,1.751613e-17,3.353571e-18,8.610028e-03
11.100000,6.107868251e-05,1.668221141e-04,1.683141683e-04,8.341107432e-05,1.366317276e-04,2.258745626e-01,1.699943386e+01,1.874079160e-06,1.678363910e-02,2.886645e-15,6.169674e-18,6.599254e-18,8.584009e-03
11.150000,6.123473335e-05,1.689977238e-04,1.670473914e-04,8.449888250e-05,1.394818167e-04,2.269132746e-01,1.699974658e+01,1.934569286e-06,1.685685389e-02,3.552786e-15,2.929592e-18,1.200758e-18,8.570919e-03
11.200000,6.135646545e-05,1.712344323e-04,1.659428700e-04,8.561723548e-05,1.422922953e-04,2.280221733e-01,1.700013596e+01,1.996502171e-06,1.693363861e-02,3.330969e-15,2.944854e-17,3.710662e-18,8.753416e-03
11.250000,6.144570748e-05,1.735065922e-04,1.650427759e-04,8.675331371e-05,1.450517915e-04,2.291975480e-01,1.700065122e+01,2.059402438e-06,1.701304952e-02,3.112265e-15,3.570216e-17,8.318647e-18,8.611638e-03
11.300000,6.150454162e-05,1.757886241e-04,1.643806176e-04,8.789433527e-05,1.477491234e-04,2.304329859e-01,1.700138489e+01,2.122768899e-06,1.709411995e-02,3.996809e-15,3.902931e-17,4.467313e-19,8.799016e-03
11.350000,6.153526871e-05,1.780553014e-04,1.639793790e-04,8.902767024e-05,1.503732917e-04,2.317194938e-01,1.700247166e+01,2.186077864e-06,1.717587330e-02,3.552909e-15,2.433564e-17,5.912722e-18,8.542300e-03
11.400000,6.154036481e-05,1.802818575e-04,1.638501582e-04,9.014094568e-05,1.529134872e-04,2.330457624e-01,1.700408651e+01,2.248787234e-06,1.725733619e-02,3.110400e-15,1.441598e-17,7.293884e-18,8.639589e-03
11.450000,6.152242994e-05,1.824442486e-04,1.639914547e-04,9.122214405e-05,1.553591118e-04,2.343985399e-01,1.700644222e+01,2.310341474e-06,1.733755158e-02,3.552783e-15,1.831143e-17,2.904729e-18,8.691917e-03
11.500000,6.148412993e-05,1.845193505e-04,1.643891930e-04,9.225969797e-05,1.576998145e-04,2.357630757e-01,1.700978613e+01,2.370177462e-06,1.741559183e-02,4.220514e-15,1.913618e-17,1.031948e-17,8.607969e-03
11.550000,6.142813252e-05,1.864851266e-04,1.650174863e-04,9.324258293e-05,1.599255432e-04,2.371235916e-01,1.701439636e+01,2.427731243e-06,1.749057141e-02,3.780214e-15,2.922172e-17,4.904765e-18,8.734047e-03
11.600000,6.135703916e-05,1.883207880e-04,1.658400637e-04,9.416040925e-05,1.620266092e-04,2.384637404e-01,1.702057733e+01,2.482445574e-06,1.756165928e-02,2.887171e-15,1.745685e-17,3.844463e-18,8.643089e-03
11.650000,6.127331446e-05,1.900069964e-04,1.668122164e-04,9.500351363e-05,1.639937646e-04,2.397670165e-01,1.702865475e+01,2.533778167e-06,1.762809053e-02,2.890450e-15,1.937953e-17,1.783901e-18,1.326631e-02
11.700000,6.117921505e-05,1.915260689e-04,1.678830825e-04,9.576304976e-05,1.658182890e-04,2.410170937e-01,1.703897007e+01,2.581210435e-06,1.768917729e-02,2.887301e-15,1.763633e-17,1.353131e-18,8.631459e-03
11.750000,6.107672030e-05,1.928621276e-04,1.689980786e-04,9.643107701e-05,1.674920834e-04,2.421980735e-01,1.705187452e+01,2.624256513e-06,1.774431847e-02,2.664538e-15,1.214716e-17,2.074529e-18,8.710008e-03
11.800000,6.096746717e-05,1.940012570e-04,1.701013102e-04,9.700064566e-05,1.690077678e-04,2.432946408e-01,1.706772274e+01,2.662472292e-06,1.779300833e-02,3.331202e-15,7.395691e-18,9.973818e-19,8.567549e-03
11.850000,6.085269175e-05,1.949317215e-04,1.711378253e-04,9.746587663e-05,1.703587799e-04,2.442921314e-01,1.708686618e+01,2.695464170e-06,1.783484337e-02,3.111686e-15,2.956065e-17,1.580774e-18,8.596600e-03
11.900000,6.073317986e-05,1.956440388e-04,1.720556191e-04,9.782203338e-05,1.715394704e-04,2.451765275e-01,1.710964639e+01,2.722897199e-06,1.786952763e-02,2.666791e-15,1.351714e-18,3.940256e-18,9.770632e-03
11.950000,6.060922905e-05,1.961311374e-04,1.728073397e-04,9.806558382e-05,1.725451934e-04,2.459344017e-01,1.713638828e+01,2.744502336e-06,1.789687594e-02,2.886675e-15,7.900431e-18,3.380450e-18,8.577300e-03
12.000000,6.048062396e-05,1.963884723e-04,1.733516737e-04,9.819424959e-05,1.733723867e-04,2.465528356e-01,1.716739350e+01,2.760082485e-06,1.791681516e-02,2.664889e-15,1.538056e-17,2.167863e-18,8.677928e-03
12.050000,6.034662668e-05,1.964140547e-04,1.736544152e-04,9.820704067e-05,1.740186415e-04,2.470193389e-01,1.720293414e+01,2.769517086e-06,1.792938324e-02,2.664563e-15,9.584855e-18,2.590812e-18,8.665729e-03
12.100000,6.020598298e-05,1.962085277e-04,1.736892370e-04,9.810427322e-05,1.744827576e-04,2.473217959e-01,1.724324682e+01,2.772765031e-06,1.793472601e-02,1.778828e-15,3.303127e-17,1.826592e-18,8.614960e-03
12.150000,6.005694495e-05,1.957751193e-04,1.734381843e-04,9.788756916e-05,1.747647826e-04,2.474484590e-01,1.728852737e+01,2.769865762e-06,1.793309194e-02,2.000339e-15,1.045400e-17,2.293714e-18,8.640599e-03
12.200000,5.989730966e-05,1.951196535e-04,1.728919169e-04,9.755983620e-05,1.748660340e-04,2.473880066e-01,1.733892618e+01,2.760938463e-06,1.792482476e-02,1.999282e-15,2.623683e-18,1.726175e-18,8.758367e-03
12.250000,5.972447270e-05,1.942504355e-04,1.720497204e-04,9.712522784e-05,1.747891028e-04,2.471296731e-01,1.739454441e+01,2.746179352e-06,1.791035433e-02,1.999097e-15,1.684391e-17,1.055291e-18,8.626149e-03
12.300000,5.953549515e-05,1.931781411e-04,1.709193024e-04,9.658908338e-05,1.745378378e-04,2.466634537e-01,1.745543102e+01,2.725857142e-06,1.789018598e-02,2.442561e-15,2.328236e-17,3.655072e-18,8.617189e-03
12.350000,5.932718151e-05,1.919156690e-04,1.695163888e-04,9.595784865e-05,1.741173118e-04,2.459803765e-01,1.752158081e+01,2.700306828e-06,1.786488858e-02,2.664584e-15,1.542322e-17,4.073169e-19,8.627910e-03
12.400000,5.909616592e-05,1.904779340e-04,1.678641257e-04,9.523897865e-05,1.735337682e-04,2.450728312e-01,1.759293345e+01,2.669922019e-06,1.783508185e-02,2.220503e-15,2.251649e-17,2.719501e-18,8.589600e-03
12.450000,5.883900384e-05,1.888816272e-04,1.659922950e-04,9.444082440e-05,1.727945513e-04,2.439349353e-01,1.766937354e+01,2.635146090e-06,1.780142319e-02,2.006239e-15,1.390887e-17,2.760532e-18,8.599820e-03
12.500000,5.855226582e-05,1.871449880e-04,1.639363475e-04,9.357250630e-05,1.719080192e-04,2.425629190e-01,1.775073154e+01,2.596462475e-06,1.776459448e-02,2.221341e-15,1.033906e-17,2.861658e-18,8.614220e-03
12.550000,5.823263040e-05,1.852875313e-04,1.617362597e-04,9.264377716e-05,1.708834425e-04,2.409555028e-01,1.783678574e+01,2.554384457e-06,1.772528921e-02,2.221840e-15,1.206133e-17,3.603337e-18,8.584251e-03
12.600000,5.787697331e-05,1.833297317e-04,1.594352278e-04,9.166487833e-05,1.697308907e-04,2.391142490e-01,1.792726500e+01,2.509444793e-06,1.768420023e-02,2.229017e-15,2.220434e-18,5.024581e-18,8.548690e-03
12.650000,5.748245015e-05,1.812927571e-04,1.570782157e-04,9.064639239e-05,1.684611071e-04,2.370438641e-01,1.802185223e+01,2.462185520e-06,1.764200848e-02,2.445287e-15,5.259751e-18,4.721903e-18,8.629020e-03
12.700000,5.704657050e-05,1.791981752e-04,1.547103916e-04,8.959909617e-05,1.670853767e-04,2.347524344e-01,1.812018847e+01,2.413148263e-06,1.759937277e-02,1.565490e-15,1.767816e-17,2.517286e-18,1.132043e-02
12.750000,5.656726165e-05,1.770676137e-04,1.523754986e-04,8.853381737e-05,1.656153880e-04,2.322515829e-01,1.822187747e+01,2.362865307e-06,1.755692099e-02,1.776684e-15,1.011804e-17,2.077942e-18,8.531831e-03
12.800000,5.604292053e-05,1.749225727e-04,1.501142249e-04,8.746129806e-05,1.640630914e-04,2.295565362e-01,1.832649063e+01,2.311851644e-06,1.751524256e-02,1.999296e-15,2.121923e-17,1.512590e-18,8.610830e-03
12.850000,5.547245325e-05,1.727841039e-04,1.479626519e-04,8.639206759e-05,1.624405584e-04,2.266860971e-01,1.843357210e+01,2.260598169e-06,1.747488239e-02,2.664657e-15,2.021373e-17,5.493877e-18,8.878026e-03
12.900000,5.485530169e-05,1.706726210e-04,1.459508741e-04,8.533632707e-05,1.607598421e-04,2.236625226e-01,1.854264404e+01,2.209566097e-06,1.743633619e-02,2.889520e-15,3.032898e-18,1.601251e-18,1.394672e-02
12.950000,5.419145738e-05,1.686076602e-04,1.441018857e-04,8.430384675e-05,1.590328422e-04,2.205113087e-01,1.865321178e+01,2.159182645e-06,1.740004716e-02,2.670490e-15,1.181061e-17,2.411226e-18,8.568830e-03
13.000000,5.348146303e-05,1.666077210e-04,1.424308214e-04,8.330387716e-05,1.572711776e-04,2.172608884e-01,1.876476890e+01,2.109837954e-06,1.736640385e-02,2.887437e-15,1.634971e-17,1.795977e-18,8.595450e-03
13.050000,5.272640268e-05,1.646901198e-04,1.409446159e-04,8.234507391e-05,1.554860670e-04,2.139422483e-01,1.887680207e+01,2.061883165e-06,1.733573925e-02,2.224360e-15,5.831406e-18,5.886739e-18,8.767768e-03
13.100000,5.192788143e-05,1.628708344e-04,1.396421149e-04,8.143543576e-05,1.536882203e-04,2.105884743e-01,1.898879562e+01,2.015629554e-06,1.730833088e-02,2.888927e-15,2.825420e-17,3.919304e-18,8.745239e-03
13.150000,5.108799620e-05,1.611644787e-04,1.385146271e-04,8.058225510e-05,1.518877423e-04,2.072342329e-01,1.910023574e+01,1.971348576e-06,1.728440170e-02,2.442524e-15,2.970383e-17,8.564696e-19,8.827967e-03
13.200000,5.020929903e-05,1.595841206e-04,1.375468644e-04,7.979207939e-05,1.500940487e-04,2.039151989e-01,1.921061437e+01,1.929272657e-06,1.726412186e-02,3.109026e-15,1.718872e-17,7.101423e-18,8.655509e-03
13.250000,4.929475447e-05,1.581413279e-04,1.367181835e-04,7.907068235e-05,1.483157960e-04,2.006674385e-01,1.931943260e+01,1.889596594e-06,1.724761097e-02,2.887071e-15,3.656822e-17,2.652935e-18,8.600541e-03
13.300000,4.834769283e-05,1.568460553e-04,1.360040183e-04,7.842304350e-05,1.465608262e-04,1.975267583e-01,1.942620379e+01,1.852479379e-06,1.723494102e-02,2.444852e-15,2.049043e-17,3.711034e-18,8.648329e-03
