t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
4.250000,5.127959983e-04,1.893140755e-03,2.917333945e-02,9.465702373e-04,2.068569159e-03,7.098861738e-01,3.313748584e+01,4.669416561e-04,1.999267e-15,1.549385e-18,8.908661e-19,8.749177e-03
4.300000,2.640302186e-04,3.073607598e-03,2.369949771e-02,1.536803194e-03,2.423354063e-03,6.504570148e-01,3.310512630e+01,3.467083676e-04,1.779475e-15,1.782174e-17,3.982958e-18,8.718146e-03
4.350000,8.782875207e-04,4.031990809e-03,1.920526942e-02,2.015994039e-03,2.755106625e-03,5.956395562e-01,3.308021690e+01,2.776599426e-04,1.334105e-15,8.642920e-18,1.906483e-18,1.221303e-02
4.400000,1.386807883e-03,4.807961398e-03,1.553330073e-02,2.403978384e-03,3.042436133e-03,5.461858617e-01,3.306229096e+01,2.409259533e-04,2.224920e-15,1.332759e-17,2.800024e-18,8.886374e-03
4.450000,1.803690267e-03,5.435086221e-03,1.254015493e-02,2.717539766e-03,3.282974268e-03,5.028830622e-01,3.305046415e+01,2.239312823e-04,1.776402e-15,1.660415e-17,6.455814e-19,8.919035e-03
4.500000,2.145045228e-03,5.941060730e-03,1.010356073e-02,2.970525997e-03,3.480586859e-03,4.665927223e-01,3.304377066e+01,2.185490464e-04,1.999336e-15,7.403239e-18,2.070146e-18,8.691594e-03
4.550000,2.424390526e-03,6.348573071e-03,8.122080011e-03,3.174281205e-03,3.640863910e-03,4.380985242e-01,3.304125654e+01,2.196397013e-04,1.781307e-15,8.166511e-18,3.131713e-18,8.848432e-03
4.600000,2.652879426e-03,6.676163096e-03,6.512538622e-03,3.338075349e-03,3.769489594e-03,4.178439748e-01,3.304200061e+01,2.240209703e-04,1.554645e-15,1.689578e-17,2.240324e-18,9.291683e-03
4.650000,2.839685686e-03,6.938969977e-03,5.207082307e-03,3.469478028e-03,3.871667944e-03,4.056607474e-01,3.304511818e+01,2.297735767e-04,1.134559e-15,2.774476e-17,1.338737e-18,8.807420e-03
4.700000,2.992349935e-03,7.149356748e-03,4.150463067e-03,3.574670761e-03,3.951956507e-03,4.006268998e-01,3.304976472e+01,2.357830221e-04,1.784720e-15,1.355305e-18,1.706631e-18,1.021700e-02
4.750000,3.117070313e-03,7.317423589e-03,3.297712160e-03,3.658703632e-03,4.014260853e-03,4.011525286e-01,3.305514444e+01,2.414406724e-04,1.777927e-15,1.355422e-17,6.542539e-19,8.769578e-03
4.800000,3.218942250e-03,7.451426524e-03,2.612201773e-03,3.725704643e-03,4.061889796e-03,4.052602976e-01,3.306052405e+01,2.464503895e-04,1.111253e-15,5.219950e-19,7.579539e-19,8.968378e-03
4.850000,3.302155250e-03,7.558117715e-03,2.064050057e-03,3.779049863e-03,4.097629221e-03,4.109261211e-01,3.306525026e+01,2.507044161e-04,1.555464e-15,7.389074e-18,7.978807e-19,9.644179e-03
4.900000,3.370154156e-03,7.643021482e-03,1.628814630e-03,3.821501440e-03,4.123816709e-03,4.163575796e-01,3.306876894e+01,2.542044186e-04,1.347926e-15,6.510573e-18,6.031284e-20,9.142976e-03
4.950000,3.425771235e-03,7.710657940e-03,1.286422776e-03,3.855319420e-03,4.142409851e-03,4.201667090e-01,3.307064325e+01,2.570118194e-04,1.558932e-15,3.052451e-18,4.424028e-20,8.952687e-03
5.000000,3.471334432e-03,7.764724107e-03,1.020294536e-03,3.882352301e-03,4.155045873e-03,4.214544463e-01,3.307056801e+01,2.592170252e-04,1.999269e-15,1.588091e-19,1.384106e-21,8.842171e-03
5.050000,3.494966539e-03,7.709061023e-03,2.834930517e-03,3.854520967e-03,4.089265074e-03,1.761010255e+00,3.542164964e+01,2.566537814e-04,2.004180e-15,3.645234e-18,2.028677e-19,8.818191e-03
5.100000,3.534905508e-03,7.638385387e-03,3.248064250e-03,3.819183409e-03,4.012072925e-03,1.616282464e+00,3.515985914e+01,2.507380893e-04,1.332600e-15,1.377534e-17,1.570144e-18,8.931545e-03
5.150000,3.552862112e-03,7.547393889e-03,3.042594908e-03,3.773687988e-03,3.939780577e-03,1.438699843e+00,3.475547867e+01,2.427294281e-04,2.014493e-15,1.158729e-17,2.940220e-18,9.714382e-03
5.200000,3.560040942e-03,7.469235340e-03,2.397164026e-03,3.734608989e-03,3.885769552e-03,1.234669913e+00,3.426964282e+01,2.352452722e-04,2.003273e-15,1.270758e-17,2.248737e-18,1.108779e-02
5.250000,3.563251091e-03,7.417223063e-03,1.678579014e-03,3.708603031e-03,3.853360463e-03,1.015108094e+00,3.369492713e+01,2.302258002e-04,1.334138e-15,3.432888e-17,1.070546e-17,9.877110e-03
5.300000,3.564437741e-03,7.393801804e-03,1.073961716e-03,3.696892481e-03,3.842169478e-03,8.030842487e-01,3.304288494e+01,2.280109394e-04,1.781792e-15,2.798082e-17,1.714872e-17,8.706676e-03
5.350000,3.564279508e-03,7.398327436e-03,8.766816981e-04,3.699155282e-03,3.850869441e-03,6.363599897e-01,3.233200923e+01,2.284878474e-04,1.333001e-15,2.155822e-17,2.246435e-17,8.720037e-03
5.400000,3.563162600e-03,7.429110245e-03,1.220695174e-03,3.714546580e-03,3.877817720e-03,5.681267285e-01,3.158244897e+01,2.314276609e-04,1.785186e-15,6.572961e-17,5.233996e-18,8.812210e-03
5.450000,3.561420079e-03,7.483936194e-03,1.752111594e-03,3.741959364e-03,3.921188046e-03,6.246569796e-01,3.081431222e+01,2.365587521e-04,1.568990e-15,4.156121e-17,1.824489e-17,8.836312e-03
5.500000,3.559380253e-03,7.560209894e-03,2.285047388e-03,3.780095945e-03,3.978992017e-03,7.652253911e-01,3.004698211e+01,2.435827433e-04,1.111243e-15,3.106756e-17,1.729434e-17,8.936356e-03
5.550000,3.557361835e-03,7.655008071e-03,2.764679962e-03,3.827494690e-03,4.049081743e-03,9.381989773e-01,2.929873704e+01,2.521799562e-04,1.123897e-15,1.778551e-17,7.765120e-18,1.073030e-02
5.600000,3.555655615e-03,7.765122633e-03,3.169008120e-03,3.882551562e-03,4.129159575e-03,1.114969009e+00,2.858644821e+01,2.620146297e-04,1.554535e-15,1.932784e-17,2.988588e-17,8.690425e-03
5.650000,3.554505157e-03,7.887113905e-03,3.486486698e-03,3.943546731e-03,4.216802575e-03,1.282157275e+00,2.792529661e+01,2.727416730e-04,2.223573e-15,4.010126e-17,4.458095e-18,8.753177e-03
