t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
1.070000,7.631529244e-02,1.327942288e-01,7.592429445e-02,6.634833903e-02,8.432187168e-03,1.148673622e-01,0.000000000e+00,3.866788023e-02,1.335102e-15,2.846258e-17,2.211347e-18,2.352379e-03
1.080000,7.606443957e-02,1.320878049e-01,7.528459084e-02,6.599590123e-02,8.163944786e-03,1.144415669e-01,0.000000000e+00,3.821075660e-02,8.910420e-16,1.579369e-17,4.610091e-18,2.334729e-03
1.090000,7.580962665e-02,1.313850885e-01,7.465972709e-02,6.564530495e-02,7.903801750e-03,1.147972316e-01,0.000000000e+00,3.776124658e-02,1.776401e-15,1.012438e-17,4.610091e-18,2.320319e-03
1.100000,7.555100087e-02,1.306860623e-01,7.404915083e-02,6.529654174e-02,7.651534206e-03,1.158684281e-01,0.000000000e+00,3.731911308e-02,8.910558e-16,2.461694e-17,1.226635e-18,2.327579e-03
1.110000,7.528870694e-02,1.299907089e-01,7.345232579e-02,6.494960310e-02,7.406923422e-03,1.175801620e-01,0.000000000e+00,3.688412974e-02,8.952368e-16,1.386603e-17,5.315909e-18,2.326039e-03
1.120000,7.502288708e-02,1.292990110e-01,7.286873187e-02,6.460448050e-02,7.169755733e-03,1.198529849e-01,0.000000000e+00,3.645608043e-02,1.334169e-15,2.390783e-17,7.059813e-18,2.321459e-03
1.130000,7.475368092e-02,1.286109510e-01,7.229786516e-02,6.426116541e-02,6.939822481e-03,1.226071666e-01,0.000000000e+00,3.603475878e-02,2.221620e-15,3.078419e-17,7.112895e-18,2.316308e-03
1.140000,7.448122551e-02,1.279265116e-01,7.173923797e-02,6.391964928e-02,6.716919949e-03,1.257659971e-01,0.000000000e+00,3.561996775e-02,6.713583e-16,4.859467e-17,1.145156e-17,2.355519e-03
1.150000,7.420565528e-02,1.272456753e-01,7.119237872e-02,6.357992353e-02,6.500849292e-03,1.292580702e-01,0.000000000e+00,3.521151914e-02,1.777523e-15,8.898387e-18,8.139463e-18,2.306508e-03
1.160000,7.392710200e-02,1.265684244e-01,7.065683182e-02,6.324197961e-02,6.291416474e-03,1.330186089e-01,0.000000000e+00,3.480923319e-02,2.001402e-15,3.182953e-17,4.336809e-18,2.314329e-03
1.170000,7.364569480e-02,1.258947417e-01,7.013215755e-02,6.290580892e-02,6.088432191e-03,1.369900166e-01,0.000000000e+00,3.441293818e-02,1.999203e-15,9.067289e-18,1.108222e-17,2.318299e-03
1.180000,7.336156013e-02,1.252246095e-01,6.961793184e-02,6.257140290e-02,5.891711799e-03,1.411218663e-01,0.000000000e+00,3.402247005e-02,1.337373e-15,4.750762e-17,5.966068e-18,2.334358e-03
1.190000,7.307482178e-02,1.245580103e-01,6.911374602e-02,6.223875298e-02,5.701075242e-03,1.453705304e-01,0.000000000e+00,3.363767199e-02,1.554796e-15,1.673504e-17,3.066587e-18,2.373840e-03
1.200000,7.278560087e-02,1.238949268e-01,6.861920661e-02,6.190785058e-02,5.516346973e-03,1.496986056e-01,0.000000000e+00,3.325839414e-02,1.999454e-15,3.418829e-17,6.447130e-18,2.361679e-03
1.210000,7.249401584e-02,1.232353415e-01,6.813393501e-02,6.157868715e-02,5.337355878e-03,1.540742514e-01,0.000000000e+00,3.288449318e-02,1.998680e-15,1.532249e-17,1.012438e-17,2.316819e-03
1.220000,7.220018248e-02,1.225792370e-01,6.765756720e-02,6.125125413e-02,5.163935197e-03,1.584705119e-01,0.000000000e+00,3.251583208e-02,1.778311e-15,8.757334e-18,3.705371e-18,2.312349e-03
1.230000,7.190421394e-02,1.219265958e-01,6.718975340e-02,6.092554300e-02,4.995922449e-03,1.628646710e-01,0.000000000e+00,3.215227973e-02,1.333474e-15,1.479492e-17,1.125901e-17,2.305808e-03
1.240000,7.160622072e-02,1.212774007e-01,6.673015776e-02,6.060154523e-02,4.833159346e-03,1.672376602e-01,0.000000000e+00,3.179371069e-02,1.554724e-15,2.082939e-17,8.456777e-18,2.304159e-03
1.250000,7.130631074e-02,1.206316343e-01,6.627845800e-02,6.027925232e-02,4.675491722e-03,1.715735325e-01,0.000000000e+00,3.144000486e-02,1.112737e-15,1.126165e-17,7.818293e-18,2.291959e-03
