t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
1.800000,1.002779442e-04,1.994522870e-04,7.462309333e-05,9.972615032e-05,1.496303717e-04,2.086593180e-01,3.130337129e+01,2.489603038e-06,2.070942611e-02,1.332306e-15,5.843930e-18,2.622612e-20,8.692972e-03
1.850000,9.948143240e-05,2.001716773e-04,7.878013284e-05,1.000858466e-04,1.494725945e-04,2.123166242e-01,3.130267159e+01,2.499533685e-06,2.072867573e-02,1.562150e-15,4.419341e-18,2.149305e-20,8.766582e-03
1.900000,9.876534901e-05,2.008136124e-04,8.262031006e-05,1.004068119e-04,1.493373143e-04,2.149306585e-01,3.130219441e+01,2.508522857e-06,2.074159286e-02,1.112264e-15,6.463755e-19,4.274929e-20,1.204386e-02
1.950000,9.813161303e-05,2.013791286e-04,8.609497738e-05,1.006895730e-04,1.492231346e-04,2.164976783e-01,3.130192347e+01,2.516550345e-06,2.074813584e-02,1.776834e-15,1.789941e-18,3.078362e-21,9.119061e-03
2.000000,9.758151105e-05,2.018688901e-04,8.916401174e-05,1.009344516e-04,1.491285460e-04,2.363417167e-02,3.119894399e+01,2.523590203e-06,2.074828983e-02,1.333722e-15,3.725944e-20,4.129908e-23,9.244332e-03
2.050000,9.916366139e-05,2.015426116e-04,8.738567673e-05,1.007713153e-04,1.502663285e-04,2.318613965e-02,3.119919485e+01,2.531794186e-06,1.989446966e-02,2.002328e-15,9.535028e-20,5.343127e-23,8.908841e-03
2.100000,1.003698639e-04,2.004823471e-04,7.834192118e-05,1.002411808e-04,1.512257396e-04,2.306520273e-02,3.119926481e+01,2.525564795e-06,1.990193492e-02,1.555861e-15,1.789459e-19,1.142543e-23,8.849942e-03
2.150000,1.015868577e-04,1.993892948e-04,6.645291146e-05,9.969465791e-05,1.520210901e-04,2.310171931e-02,3.119952773e+01,2.516868439e-06,1.992251515e-02,2.221146e-15,5.692903e-20,7.376278e-24,8.586032e-03
2.200000,1.027136788e-04,1.984252770e-04,5.536101538e-05,9.921265013e-05,1.527106221e-04,2.312830956e-02,3.119955671e+01,2.509257776e-06,1.992631810e-02,2.224458e-15,5.133481e-20,2.467592e-23,8.691902e-03
2.250000,1.037017122e-04,1.976100153e-04,4.575199794e-05,9.880501849e-05,1.533103019e-04,2.314951620e-02,3.119953008e+01,2.503197638e-06,1.992632766e-02,2.220622e-15,2.295164e-20,2.527685e-23,8.925592e-03
2.300000,1.045481952e-04,1.969310291e-04,3.768285038e-05,9.846552213e-05,1.538266730e-04,2.316760909e-02,3.119949929e+01,2.498489260e-06,1.992566761e-02,1.555084e-15,3.269631e-20,1.370526e-23,8.730662e-03
2.350000,1.052645977e-04,1.963688479e-04,3.099422012e-05,9.818443326e-05,1.542669346e-04,2.318305520e-02,3.119947604e+01,2.494841075e-06,1.992491830e-02,1.777101e-15,1.165710e-19,2.306482e-23,1.037950e-02
2.400000,1.058663626e-04,1.959043915e-04,2.547936385e-05,9.795220901e-05,1.546393171e-04,2.319609568e-02,3.119946202e+01,2.491998975e-06,1.992420739e-02,2.445152e-15,1.192958e-19,2.344307e-23,1.396736e-02
2.450000,1.063692508e-04,1.955209474e-04,2.094216697e-05,9.776047969e-05,1.549523231e-04,2.320697502e-02,3.119945626e+01,2.489766007e-06,1.992356154e-02,1.333954e-15,7.596894e-20,7.597529e-23,8.829021e-03
2.500000,1.067879476e-04,1.952043472e-04,1.721258563e-05,9.760218406e-05,1.552141375e-04,2.321595674e-02,3.119945724e+01,2.487995090e-06,1.992298141e-02,2.001282e-15,7.545497e-21,2.369403e-23,8.538882e-03
2.550000,1.071355681e-04,1.949428865e-04,1.414791796e-05,9.747145299e-05,1.554322915e-04,2.322330503e-02,3.119946352e+01,2.486577435e-06,1.992246115e-02,1.788255e-15,4.433117e-20,3.059531e-23,8.849212e-03
2.600000,1.074235484e-04,1.947268557e-04,1.162993001e-05,9.736343718e-05,1.556135114e-04,2.322926877e-02,3.119947384e+01,2.485432449e-06,1.992199377e-02,1.777702e-15,8.374914e-20,4.936278e-23,8.918762e-03
2.650000,1.076617106e-04,1.945482595e-04,9.561163541e-06,9.727413938e-05,1.557636828e-04,2.323407297e-02,3.119948716e+01,2.484500014e-06,1.992157274e-02,1.776386e-15,4.241332e-20,1.534670e-23,9.056592e-03
