t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
0.730000,3.864190584e-02,1.444772006e-01,7.883336408e-02,7.217578817e-02,6.204504676e-03,1.879541982e-01,0.000000000e+00,4.509007186e-02,1.163688e-16,4.368406e-17,4.688783e-18,1.642506e-03
0.740000,3.856983796e-02,1.437132227e-01,7.835947691e-02,7.179479021e-02,6.022359594e-03,1.910432127e-01,0.000000000e+00,4.459618955e-02,1.398579e-17,2.836572e-17,4.975531e-18,1.649267e-03
0.750000,3.849461772e-02,1.429529693e-01,7.788920643e-02,7.141563930e-02,5.844977800e-03,1.939939441e-01,0.000000000e+00,4.410822266e-02,4.546384e-16,1.608461e-17,1.296030e-17,1.649957e-03
0.760000,3.841632613e-02,1.421964433e-01,7.742261748e-02,7.103833705e-02,5.672265374e-03,1.968064403e-01,0.000000000e+00,4.362609025e-02,3.342855e-16,5.141679e-18,1.307408e-17,1.643706e-03
0.770000,3.833504413e-02,1.414436459e-01,7.695976024e-02,7.066288427e-02,5.504128438e-03,1.994813118e-01,0.000000000e+00,4.314971150e-02,2.517995e-16,8.240650e-18,6.092068e-18,1.723177e-03
0.780000,3.825085246e-02,1.406945769e-01,7.650067170e-02,7.028928104e-02,5.340473292e-03,2.020196304e-01,0.000000000e+00,4.267900586e-02,2.224779e-16,6.712429e-18,9.178173e-18,1.636094e-03
0.790000,3.816383150e-02,1.399492345e-01,7.604537696e-02,6.991752673e-02,5.181206550e-03,2.044228457e-01,0.000000000e+00,4.221389324e-02,2.225763e-16,8.015034e-18,2.211028e-17,1.637335e-03
0.800000,3.807406125e-02,1.392076159e-01,7.559389047e-02,6.954762009e-02,5.026235259e-03,2.066927157e-01,0.000000000e+00,4.175429415e-02,3.342464e-16,1.769078e-17,7.745978e-18,1.659158e-03
0.810000,3.798162120e-02,1.384697170e-01,7.514621713e-02,6.917955928e-02,4.875467008e-03,2.088312495e-01,0.000000000e+00,4.130012978e-02,2.222753e-16,3.479601e-17,7.352817e-18,1.624293e-03
0.820000,3.788659023e-02,1.377355327e-01,7.470235334e-02,6.881334192e-02,4.728810028e-03,2.108406591e-01,0.000000000e+00,4.085132217e-02,2.326669e-16,1.423415e-17,1.180188e-17,1.632614e-03
0.830000,3.778904657e-02,1.370050567e-01,7.426228797e-02,6.844896514e-02,4.586173288e-03,2.127233192e-01,0.000000000e+00,4.040779422e-02,1.441622e-17,2.573428e-17,5.604916e-18,1.649996e-03
0.840000,3.768906771e-02,1.362782821e-01,7.382600319e-02,6.808642560e-02,4.447466575e-03,2.144817337e-01,0.000000000e+00,3.996946985e-02,7.860022e-16,2.314410e-17,3.008661e-18,1.900241e-03
0.850000,3.758673036e-02,1.355552009e-01,7.339347530e-02,6.772571953e-02,4.312600573e-03,2.161185074e-01,0.000000000e+00,3.953627399e-02,2.512416e-16,7.475690e-18,1.455135e-17,1.644046e-03
0.860000,3.748211034e-02,1.348358044e-01,7.296467547e-02,6.736684280e-02,4.181486929e-03,2.176363223e-01,0.000000000e+00,3.910813266e-02,5.572435e-16,1.564598e-17,1.013109e-17,1.702144e-03
0.870000,3.737528258e-02,1.341200833e-01,7.253957039e-02,6.700979089e-02,4.054038319e-03,2.190379176e-01,0.000000000e+00,3.868497305e-02,2.227296e-16,2.905682e-17,9.978526e-18,1.630714e-03
0.880000,3.726632105e-02,1.334080275e-01,7.211812287e-02,6.665455897e-02,3.930168498e-03,2.203260727e-01,0.000000000e+00,3.826672347e-02,4.538998e-16,2.461139e-17,9.643649e-18,1.625143e-03
0.890000,3.715529871e-02,1.326996263e-01,7.170029244e-02,6.630114191e-02,3.809792357e-03,2.215035933e-01,0.000000000e+00,3.785331346e-02,5.594752e-16,3.041975e-17,1.188565e-17,1.637005e-03
0.900000,3.704228749e-02,1.319948685e-01,7.128603581e-02,6.594953429e-02,3.692825959e-03,2.225732988e-01,0.000000000e+00,3.744467375e-02,1.114357e-16,3.949177e-17,1.008731e-18,1.636515e-03
0.910000,3.692735823e-02,1.312937426e-01,7.087530736e-02,6.559973045e-02,3.579186585e-03,2.235380125e-01,0.000000000e+00,3.704073629e-02,4.199321e-17,8.947173e-18,7.618256e-18,1.707895e-03
0.920000,3.681058067e-02,1.305962362e-01,7.046805956e-02,6.525172448e-02,3.468792765e-03,2.244005532e-01,0.000000000e+00,3.664143428e-02,4.652717e-16,2.102150e-17,5.804533e-18,1.638855e-03
0.930000,3.669202344e-02,1.299023368e-01,7.006424329e-02,6.490551027e-02,3.361564305e-03,2.251637271e-01,0.000000000e+00,3.624670212e-02,1.012248e-15,4.202197e-17,7.068133e-19,1.640365e-03
0.940000,3.657175400e-02,1.292120314e-01,6.966380825e-02,6.456108152e-02,3.257422317e-03,2.258303225e-01,0.000000000e+00,3.585647546e-02,2.224174e-16,2.142664e-17,4.272143e-18,1.644035e-03
0.950000,3.644983861e-02,1.285253068e-01,6.926670325e-02,6.421843173e-02,3.156289238e-03,2.264031042e-01,0.000000000e+00,3.547069117e-02,2.552318e-16,1.909447e-17,6.489170e-18,1.639464e-03
0.960000,3.632634239e-02,1.278421492e-01,6.887287643e-02,6.387755426e-02,3.058088845e-03,2.268848090e-01,0.000000000e+00,3.508928732e-02,1.164148e-16,2.094862e-17,6.100414e-18,1.713795e-03
0.970000,3.620132923e-02,1.271625448e-01,6.848227556e-02,6.353844233e-02,2.962746275e-03,2.272781423e-01,0.000000000e+00,3.471220319e-02,1.617391e-16,3.172565e-18,1.559981e-17,1.637904e-03
0.980000,3.607486179e-02,1.264864793e-01,6.809484826e-02,6.320108900e-02,2.870188030e-03,2.275857749e-01,0.000000000e+00,3.433937922e-02,1.113547e-16,2.965095e-17,7.550594e-18,1.707734e-03
0.990000,3.594700154e-02,1.258139383e-01,6.771054215e-02,6.286548722e-02,2.780341988e-03,2.278103405e-01,0.000000000e+00,3.397075704e-02,2.498438e-16,2.766354e-17,1.559954e-18,1.652216e-03
