t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed
7.640000000e+00,9.767156730e-02,3.105936138e-01,4.221619350e-02,1.546733411e-01,1.037531086e-01,2.799311441e+01,4.395097034e+00,1.355101268e-01,2.241437942e-16,2.776912484e-18,1.117570019e-19,1.259872100e-02,-2.824413478e-01,-2.653704882e+00,-1.498936892e+00,-1.365160108e+00,-7.855574489e-01,1.499096900e-01,8.599420516e-02,4.160807309e+00,-1.380108741e+00,-3.028458441e-01,2.707540223e-02,4.080293319e-03,6.167343878e-01,-4.394369207e-02,1.048582221e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640595e-01,-1.230064929e-01,2.250006981e-02,1.978818552e+00,7.000001892e-02,0,0
7.650000000e+00,9.767397153e-02,3.106169459e-01,3.657150297e-02,1.546848668e-01,1.037640891e-01,2.914612225e+01,4.393664593e+00,1.355099698e-01,3.338486484e-16,1.084202172e-18,1.084202172e-19,1.349548000e-02,-2.824406624e-01,-2.653710604e+00,-1.498939037e+00,-1.365184188e+00,-7.855483294e-01,1.498959363e-01,6.375475992e-02,4.160584983e+00,-1.378115042e+00,-2.994270251e-01,2.983079886e-02,2.999469503e-03,6.167343849e-01,-4.394449097e-02,1.048607884e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640297e-01,-1.230064780e-01,2.250003628e-02,1.978819771e+00,6.999995559e-02,0,0
7.660000000e+00,9.766957693e-02,3.105777503e-01,3.203403447e-02,1.546655048e-01,1.037439678e-01,2.892446891e+01,4.395512879e+00,1.355097076e-01,2.224998420e-16,1.788112031e-18,6.060874398e-20,1.273586300e-02,-2.824379802e-01,-2.653699636e+00,-1.498942256e+00,-1.365127325e+00,-7.855429649e-01,1.498939395e-01,5.944326901e-02,4.162142474e+00,-1.379045945e+00,-3.014906766e-01,2.998002539e-02,2.616763766e-03,6.167380648e-01,-4.394459450e-02,1.048568806e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640297e-01,-1.230068505e-01,2.250002511e-02,1.978817137e+00,6.999992207e-02,0,0
7.670000000e+00,9.766607073e-02,3.105643726e-01,2.566100856e-02,1.546588965e-01,1.037346613e-01,2.916591481e+01,4.393734445e+00,1.355108937e-01,2.289374978e-16,3.484660191e-18,5.421010862e-20,1.152921100e-02,-2.824298143e-01,-2.653686523e+00,-1.498927116e+00,-1.365096927e+00,-7.854825854e-01,1.498311311e-01,6.341851922e-02,4.160989137e+00,-1.377128580e+00,-2.995312043e-01,2.898393227e-02,2.779803519e-03,6.167429251e-01,-4.394901629e-02,1.048546629e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638807e-01,-1.230068803e-01,2.250006981e-02,1.978820007e+00,6.999999657e-02,0,0
7.680000000e+00,9.766939512e-02,3.105770567e-01,3.445809275e-02,1.546651622e-01,1.037355016e-01,2.915764691e+01,4.397911097e+00,1.355110702e-01,4.606319664e-16,5.204170428e-18,1.973277739e-19,1.292593400e-02,-2.824271321e-01,-2.653696537e+00,-1.498925209e+00,-1.365144134e+00,-7.854343057e-01,1.498526335e-01,5.846608978e-02,4.164548226e+00,-1.379776388e+00,-3.000813976e-01,3.003091265e-02,2.867099224e-03,6.167446897e-01,-4.395435872e-02,1.048590733e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638509e-01,-1.230066568e-01,2.249989659e-02,1.978819457e+00,6.999997795e-02,0,0
7.690000000e+00,9.766966690e-02,3.105797341e-01,3.365197510e-02,1.546664848e-01,1.037383117e-01,2.878877719e+01,4.417897938e+00,1.355110228e-01,2.277200388e-16,5.204170428e-18,1.355252716e-19,1.264399200e-02,-2.824270725e-01,-2.653692007e+00,-1.498925686e+00,-1.365131497e+00,-7.854552269e-01,1.498417407e-01,7.235946357e-02,4.181436670e+00,-1.390806682e+00,-3.048878265e-01,2.946644729e-02,2.363442514e-03,6.167436241e-01,-4.395118701e-02,1.048587454e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637615e-01,-1.230067238e-01,2.249991894e-02,1.978817845e+00,6.999996305e-02,0,0
7.700000000e+00,9.767077287e-02,3.105868594e-01,2.512472388e-02,1.546700046e-01,1.037407667e-01,2.899535848e+01,4.411878128e+00,1.355109566e-01,2.432141704e-16,1.939479807e-18,1.355252716e-20,1.257836200e-02,-2.824254632e-01,-2.653697491e+00,-1.498926640e+00,-1.365150094e+00,-7.854468822e-01,1.498516500e-01,7.033104195e-02,4.176436560e+00,-1.387245662e+00,-3.029582927e-01,2.931672903e-02,2.469141503e-03,6.167436372e-01,-4.395130438e-02,1.048598933e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850636423e-01,-1.230066791e-01,2.249993198e-02,1.978817727e+00,6.999996305e-02,0,0
7.710000000e+00,9.766779354e-02,3.105638226e-01,2.566016786e-02,1.546586248e-01,1.037284371e-01,2.891396244e+01,4.407270690e+00,1.355109266e-01,3.381565222e-16,4.336808690e-19,2.168404345e-19,1.314096600e-02,-2.824238539e-01,-2.653691769e+00,-1.498926997e+00,-1.365119576e+00,-7.854306102e-01,1.498451084e-01,7.107406392e-02,4.172122644e+00,-1.385578099e+00,-3.027937078e-01,2.931038303e-02,2.502945241e-03,6.167465520e-01,-4.395333421e-02,1.048575812e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640297e-01,-1.230065748e-01,2.249992825e-02,1.978816783e+00,6.999995932e-02,0,0
7.720000000e+00,9.766859943e-02,3.105704828e-01,4.114433812e-02,1.546619148e-01,1.037299301e-01,2.909987915e+01,4.389486526e+00,1.355112264e-01,1.319217000e-16,5.275955480e-18,2.710505431e-20,1.304896600e-02,-2.824232876e-01,-2.653694630e+00,-1.498923302e+00,-1.365137696e+00,-7.854050994e-01,1.498414576e-01,6.093394995e-02,4.156850292e+00,-1.376344345e+00,-2.987548532e-01,2.976852154e-02,3.207124501e-03,6.167473873e-01,-4.395666485e-02,1.048589963e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850641191e-01,-1.230064705e-01,2.250011824e-02,1.978818670e+00,6.999997050e-02,0,0
7.730000000e+00,9.766854795e-02,3.105675881e-01,3.034007349e-02,1.546604849e-01,1.037279641e-01,2.926267465e+01,4.390760809e+00,1.355113361e-01,2.442512831e-17,2.742838647e-18,1.355252716e-19,1.277254300e-02,-2.824213207e-01,-2.653691769e+00,-1.498921871e+00,-1.365131140e+00,-7.854033709e-01,1.498376876e-01,7.078265326e-02,4.157623082e+00,-1.377552785e+00,-2.990315123e-01,2.936259081e-02,2.631088364e-03,6.167477584e-01,-4.395576759e-02,1.048588758e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639701e-01,-1.230065823e-01,2.249988914e-02,1.978816115e+00,7.000000030e-02,0,0
7.740000000e+00,9.766597630e-02,3.105509717e-01,2.376298932e-02,1.546522766e-01,1.037190218e-01,2.889534333e+01,4.398379526e+00,1.355116872e-01,2.268810077e-16,2.637977740e-18,6.060874398e-20,1.267033200e-02,-2.824185789e-01,-2.653685093e+00,-1.498917341e+00,-1.365107059e+00,-7.853854299e-01,1.498219371e-01,6.296901014e-02,4.163901017e+00,-1.382854761e+00,-3.008816844e-01,2.965959414e-02,2.985683337e-03,6.167498980e-01,-4.395708490e-02,1.048567616e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850641787e-01,-1.230064929e-01,2.250015177e-02,1.978816744e+00,6.999991834e-02,0,0
7.750000000e+00,9.766701392e-02,3.105523413e-01,1.913529035e-02,1.546529532e-01,1.037168410e-01,2.894840608e+01,4.414150384e+00,1.355118350e-01,3.341606076e-16,9.697399036e-19,3.030437199e-20,1.227492900e-02,-2.824150324e-01,-2.653683662e+00,-1.498915553e+00,-1.365110517e+00,-7.853609920e-01,1.498150378e-01,6.864511817e-02,4.178538600e+00,-1.388185702e+00,-3.031810870e-01,2.901488474e-02,2.539453705e-03,6.167517865e-01,-4.395870009e-02,1.048583363e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639105e-01,-1.230065897e-01,2.249988727e-02,1.978816075e+00,6.999997795e-02,0,0
7.760000000e+00,9.766745896e-02,3.105502130e-01,3.203777221e-02,1.546519018e-01,1.037120966e-01,2.890922144e+01,4.392839453e+00,1.355125761e-01,4.937109565e-17,3.472092921e-18,1.533293417e-19,1.264426200e-02,-2.824127078e-01,-2.653685331e+00,-1.498906255e+00,-1.365132213e+00,-7.853173614e-01,1.498210132e-01,7.821823666e-02,4.158513246e+00,-1.380709012e+00,-3.007312979e-01,2.971912197e-02,2.834571791e-03,6.167532944e-01,-4.396356606e-02,1.048596995e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639999e-01,-1.230066493e-01,2.249988355e-02,1.978815486e+00,6.999997795e-02,0,0
7.770000000e+00,9.766257533e-02,3.105212471e-01,2.446540969e-02,1.546375931e-01,1.036979553e-01,2.860958344e+01,4.396463503e+00,1.355132881e-01,1.964531255e-17,9.697399036e-19,1.355252716e-19,1.251395100e-02,-2.824092805e-01,-2.653667688e+00,-1.498896956e+00,-1.365074039e+00,-7.852986455e-01,1.497752666e-01,7.206368443e-02,4.161126695e+00,-1.384304403e+00,-3.026335173e-01,2.882274992e-02,2.511211438e-03,6.167565158e-01,-4.396487052e-02,1.048553884e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640297e-01,-1.230066642e-01,2.249993943e-02,1.978815722e+00,6.999999657e-02,0,0
7.780000000e+00,9.766322639e-02,3.105238883e-01,2.215439064e-02,1.546388978e-01,1.036975222e-01,2.894639081e+01,4.394372936e+00,1.355132218e-01,4.442492702e-16,3.496446946e-18,7.298259229e-20,1.250846000e-02,-2.824071050e-01,-2.653669834e+00,-1.498897910e+00,-1.365081429e+00,-7.852821350e-01,1.497751176e-01,7.131673365e-02,4.159302306e+00,-1.383616288e+00,-3.006009645e-01,2.949259111e-02,2.640192874e-03,6.167578075e-01,-4.396610531e-02,1.048564234e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638211e-01,-1.230066344e-01,2.249994688e-02,1.978816665e+00,6.999993697e-02,0,0
7.790000000e+00,9.766594317e-02,3.105285627e-01,2.801344626e-02,1.546412069e-01,1.036959833e-01,2.834682550e+01,4.388207541e+00,1.355131587e-01,2.286563618e-16,2.375525005e-18,1.157928428e-19,1.393581400e-02,-2.824075222e-01,-2.653681755e+00,-1.498898983e+00,-1.365126610e+00,-7.852572799e-01,1.498224586e-01,7.062529063e-02,4.154885253e+00,-1.377240729e+00,-3.011839575e-01,2.809266959e-02,3.609264389e-03,6.167578989e-01,-4.396975123e-02,1.048597190e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639105e-01,-1.230067387e-01,2.249993756e-02,1.978814935e+00,6.999997795e-02,0,0
7.800000000e+00,9.766310817e-02,3.105172486e-01,8.208583224e-02,1.546356179e-01,1.036899921e-01,2.821712555e+01,4.383207033e+00,1.355136603e-01,1.339140234e-16,7.663399883e-18,8.677851511e-19,1.140959000e-02,-2.824053466e-01,-2.653673887e+00,-1.498892546e+00,-1.365101457e+00,-7.852306366e-01,1.497864872e-01,8.000711746e-02,4.150279822e+00,-1.375124487e+00,-2.992227276e-01,2.748631611e-02,4.802452230e-03,6.167605498e-01,-4.397274897e-02,1.048576477e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639701e-01,-1.230066046e-01,2.249992825e-02,1.978815958e+00,6.999997795e-02,0,0
7.810000000e+00,9.766589549e-02,3.105308828e-01,1.842488014e-02,1.546423530e-01,1.036948031e-01,2.853132063e+01,4.397618087e+00,1.355135281e-01,2.244858860e-16,1.852685484e-18,1.414925375e-19,1.382729300e-02,-2.824034095e-01,-2.653675795e+00,-1.498894334e+00,-1.365116954e+00,-7.852236032e-01,1.497855633e-01,7.841432475e-02,4.162077608e+00,-1.384730557e+00,-3.028280165e-01,2.855267999e-02,2.689567540e-03,6.167608358e-01,-4.397256222e-02,1.048605121e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639403e-01,-1.230066717e-01,2.249992080e-02,1.978816508e+00,6.999997795e-02,0,0
7.820000000e+00,9.766253720e-02,3.105118414e-01,5.001919834e-02,1.546329468e-01,1.036847433e-01,2.928407290e+01,4.375913631e+00,1.355139917e-01,2.221208248e-16,7.806255642e-18,3.352710058e-19,1.137806900e-02,-2.824015915e-01,-2.653668165e+00,-1.498888373e+00,-1.365089297e+00,-7.851979136e-01,1.497623175e-01,6.242974316e-02,4.145089315e+00,-1.369110352e+00,-2.960463996e-01,2.897898930e-02,3.285576311e-03,6.167635524e-01,-4.397567550e-02,1.048579324e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850636721e-01,-1.230062768e-01,2.250001207e-02,1.978820754e+00,7.000008225e-02,0,0
7.830000000e+00,9.766095696e-02,3.104964277e-01,2.384537188e-02,1.546253327e-01,1.036767813e-01,2.900152838e+01,4.381042776e+00,1.355137471e-01,3.525374685e-17,8.673617380e-19,4.886433157e-20,1.159235200e-02,-2.824004292e-01,-2.653666735e+00,-1.498891473e+00,-1.365072608e+00,-7.851980925e-01,1.497722715e-01,6.745092680e-02,4.147394111e+00,-1.377667286e+00,-2.987689570e-01,2.951449107e-02,2.668647901e-03,6.167647672e-01,-4.397527204e-02,1.048564491e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640595e-01,-1.230065078e-01,2.249986306e-02,1.978816194e+00,6.999993324e-02,0,0
7.840000000e+00,9.766252081e-02,3.105038871e-01,1.809569328e-02,1.546290175e-01,1.036764613e-01,2.888957024e+01,4.392008595e+00,1.355141294e-01,7.218409298e-17,3.043500531e-18,1.355252716e-20,1.241526000e-02,-2.823982537e-01,-2.653669834e+00,-1.498886824e+00,-1.365096688e+00,-7.851520181e-01,1.497672349e-01,6.883660821e-02,4.157722117e+00,-1.381022389e+00,-3.004462554e-01,2.914593834e-02,2.745372201e-03,6.167670449e-01,-4.398078613e-02,1.048591620e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639105e-01,-1.230065748e-01,2.249992453e-02,1.978813913e+00,6.999996305e-02,0,0
7.850000000e+00,9.766277765e-02,3.105059356e-01,1.643652753e-02,1.546300295e-01,1.036767839e-01,2.874372592e+01,4.389370386e+00,1.355141761e-01,1.111069735e-16,3.043500531e-18,4.338925756e-20,1.242381000e-02,-2.823958397e-01,-2.653666973e+00,-1.498886228e+00,-1.365090370e+00,-7.851455808e-01,1.497526020e-01,6.942677038e-02,4.155302318e+00,-1.379802476e+00,-3.008533474e-01,2.897822305e-02,2.758783879e-03,6.167679570e-01,-4.398040037e-02,1.048595106e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637615e-01,-1.230066270e-01,2.249997482e-02,1.978815879e+00,7.000007480e-02,0,0
7.860000000e+00,9.766427263e-02,3.105043903e-01,1.500963134e-02,1.546292661e-01,1.036755831e-01,2.852683075e+01,4.417527732e+00,1.355137025e-01,4.461646729e-17,2.192663197e-18,4.285685386e-20,1.382478300e-02,-2.823984921e-01,-2.653671503e+00,-1.498892307e+00,-1.365101099e+00,-7.851610184e-01,1.497874856e-01,7.350624280e-02,4.181011271e+00,-1.390875011e+00,-3.048021594e-01,2.908670872e-02,3.026089766e-03,6.167668714e-01,-4.397967026e-02,1.048607693e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850636721e-01,-1.230066791e-01,2.250000648e-02,1.978818513e+00,6.999996677e-02,0,0
7.870000000e+00,9.766262701e-02,3.105042250e-01,3.775678836e-02,1.546291844e-01,1.036760320e-01,2.927409891e+01,4.384567580e+00,1.355144078e-01,8.887813025e-18,1.788112031e-18,4.370558683e-19,1.192870500e-02,-2.823970020e-01,-2.653666019e+00,-1.498883247e+00,-1.365092039e+00,-7.851446867e-01,1.497544646e-01,6.014578557e-02,4.152242321e+00,-1.374670635e+00,-2.984476000e-01,3.003243703e-02,2.603651414e-03,6.167674938e-01,-4.398111850e-02,1.048593855e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640297e-01,-1.230066270e-01,2.249996923e-02,1.978815054e+00,6.999998167e-02,0,0
7.880000000e+00,9.766243381e-02,3.105047404e-01,3.001149342e-02,1.546294391e-01,1.036770737e-01,2.912738611e+01,4.407862239e+00,1.355142562e-01,5.275955480e-18,3.878959614e-18,2.557085710e-19,1.423095700e-02,-2.823972702e-01,-2.653666019e+00,-1.498885155e+00,-1.365087986e+00,-7.851528525e-01,1.497529000e-01,6.644116320e-02,4.172633041e+00,-1.386310220e+00,-3.020451511e-01,2.959562401e-02,2.323208067e-03,6.167672337e-01,-4.398010899e-02,1.048590080e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639701e-01,-1.230066270e-01,2.249991335e-02,1.978816036e+00,6.999997422e-02,0,0
7.890000000e+00,9.766267034e-02,3.105012497e-01,3.169893539e-02,1.546277147e-01,1.036735719e-01,2.878898768e+01,4.402161531e+00,1.355146076e-01,2.222477999e-16,6.133173667e-18,1.092639671e-19,1.237239900e-02,-2.823973596e-01,-2.653667450e+00,-1.498880744e+00,-1.365100503e+00,-7.851343155e-01,1.497648656e-01,7.276458383e-02,4.167699416e+00,-1.382782931e+00,-3.017340548e-01,2.950692224e-02,3.210842978e-03,6.167676019e-01,-4.398277586e-02,1.048596766e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850641489e-01,-1.230064407e-01,2.250008658e-02,1.978817491e+00,6.999997795e-02,0,0
7.900000000e+00,9.766246699e-02,3.105042916e-01,3.494865092e-02,1.546292173e-01,1.036765917e-01,2.936225566e+01,4.387519489e+00,1.355143511e-01,2.301583229e-16,1.734723476e-18,1.897353802e-19,1.331453800e-02,-2.823977172e-01,-2.653666973e+00,-1.498883963e+00,-1.365092874e+00,-7.851492167e-01,1.497574002e-01,6.188190310e-02,4.155191351e+00,-1.375151063e+00,-2.982590959e-01,2.961425435e-02,2.607189016e-03,6.167671185e-01,-4.398084811e-02,1.048591269e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639403e-01,-1.230064034e-01,2.249993756e-02,1.978818670e+00,7.000006735e-02,0,0
7.910000000e+00,9.766178012e-02,3.104969024e-01,2.545032804e-02,1.546255672e-01,1.036717504e-01,2.900512288e+01,4.401805345e+00,1.355145946e-01,2.894961921e-17,1.654962790e-18,1.631940375e-19,1.213751700e-02,-2.823953927e-01,-2.653665066e+00,-1.498880863e+00,-1.365088701e+00,-7.851362824e-01,1.497576088e-01,6.168972104e-02,4.168194842e+00,-1.380787017e+00,-3.013166225e-01,2.939590500e-02,2.796465546e-03,6.167680836e-01,-4.398141154e-02,1.048586519e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850642979e-01,-1.230066642e-01,2.250016294e-02,1.978817176e+00,6.999995559e-02,0,0
7.920000000e+00,9.766284585e-02,3.105002492e-01,1.739151706e-02,1.546272204e-01,1.036729920e-01,2.852654277e+01,4.398222975e+00,1.355143911e-01,6.676443383e-16,1.167721477e-18,5.421010862e-20,1.254533100e-02,-2.823958099e-01,-2.653666258e+00,-1.498883486e+00,-1.365093112e+00,-7.851402760e-01,1.497639865e-01,7.782711062e-02,4.162667118e+00,-1.384916606e+00,-3.027753698e-01,2.890965200e-02,2.836341235e-03,6.167679100e-01,-4.398108446e-02,1.048596681e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639999e-01,-1.230066568e-01,2.249989845e-02,1.978816547e+00,6.999996305e-02,0,0
7.930000000e+00,9.766121488e-02,3.104949296e-01,3.596485185e-02,1.546245926e-01,1.036709611e-01,2.929219305e+01,4.391925144e+00,1.355147322e-01,8.351932421e-17,5.208685978e-18,7.666467083e-20,1.116696700e-02,-2.823951840e-01,-2.653662443e+00,-1.498879075e+00,-1.365081549e+00,-7.851337790e-01,1.497478336e-01,6.415221030e-02,4.159320224e+00,-1.376478801e+00,-2.989452999e-01,2.960565021e-02,2.748952426e-03,6.167684044e-01,-4.398171141e-02,1.048581656e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850642979e-01,-1.230066493e-01,2.250006422e-02,1.978815839e+00,6.999995932e-02,0,0
7.940000000e+00,9.766376386e-02,3.105068868e-01,1.866878076e-02,1.546304993e-01,1.036755627e-01,2.868883410e+01,4.390535360e+00,1.355143881e-01,4.475620187e-16,4.848699518e-19,6.060874398e-20,1.125229800e-02,-2.823958993e-01,-2.653669596e+00,-1.498883605e+00,-1.365106821e+00,-7.851324081e-01,1.497668028e-01,6.707728632e-02,4.156290980e+00,-1.380541525e+00,-3.013174483e-01,2.918987189e-02,2.741110305e-03,6.167679450e-01,-4.398221362e-02,1.048607678e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639105e-01,-1.230066568e-01,2.249992266e-02,1.978816901e+00,6.999999285e-02,0,0
7.950000000e+00,9.766337308e-02,3.105026227e-01,1.656263094e-02,1.546283929e-01,1.036742226e-01,2.826857118e+01,4.401023226e+00,1.355141514e-01,5.591315434e-16,2.818925648e-18,4.404571326e-20,1.295910500e-02,-2.823972106e-01,-2.653669357e+00,-1.498886585e+00,-1.365099788e+00,-7.851439714e-01,1.497734636e-01,8.250909063e-02,4.164793616e+00,-1.387057801e+00,-3.032076119e-01,2.856532772e-02,3.412995865e-03,6.167676376e-01,-4.398138819e-02,1.048602069e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639999e-01,-1.230066568e-01,2.249988914e-02,1.978816272e+00,6.999993697e-02,0,0
7.960000000e+00,9.766124320e-02,3.104928595e-01,3.559927365e-02,1.546235700e-01,1.036686114e-01,2.939231845e+01,4.384483670e+00,1.355148569e-01,1.388347870e-16,1.748223473e-18,4.663329871e-19,1.156399100e-02,-2.823928893e-01,-2.653661966e+00,-1.498877525e+00,-1.365082383e+00,-7.851210237e-01,1.497468799e-01,6.166692110e-02,4.152167950e+00,-1.374780759e+00,-2.974737706e-01,2.958869201e-02,2.698464817e-03,6.167693441e-01,-4.398226209e-02,1.048584152e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639403e-01,-1.230064780e-01,2.249994874e-02,1.978817255e+00,7.000001147e-02,0,0
7.970000000e+00,9.766163657e-02,3.104783176e-01,6.036781271e-02,1.546163865e-01,1.036576490e-01,2.797009466e+01,4.412280617e+00,1.355150540e-01,3.412007492e-16,1.734723476e-18,6.510857472e-19,1.197536500e-02,-2.823922634e-01,-2.653664589e+00,-1.498875141e+00,-1.365095854e+00,-7.850950956e-01,1.497837007e-01,7.527039728e-02,4.177707775e+00,-1.384127144e+00,-3.045202692e-01,2.741786051e-02,4.480203602e-03,6.167706081e-01,-4.398573695e-02,1.048594935e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850643575e-01,-1.230065525e-01,2.250020951e-02,1.978820518e+00,6.999996305e-02,0,0
7.980000000e+00,9.766067470e-02,3.104812954e-01,1.181227501e-02,1.546178575e-01,1.036583336e-01,2.858363388e+01,4.396897960e+00,1.355154736e-01,3.647047255e-17,2.637977740e-18,5.587850096e-20,1.282527300e-02,-2.823879421e-01,-2.653656721e+00,-1.498869777e+00,-1.365077257e+00,-7.850697637e-01,1.497338116e-01,7.504643645e-02,4.161492930e+00,-1.384529789e+00,-3.021586957e-01,2.873205599e-02,2.856002764e-03,6.167731463e-01,-4.398717435e-02,1.048591003e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639403e-01,-1.230066195e-01,2.249994315e-02,1.978816351e+00,6.999997050e-02,0,0
7.990000000e+00,9.766068346e-02,3.104737744e-01,3.011513743e-02,1.546141422e-01,1.036502897e-01,2.878053081e+01,4.396440809e+00,1.355159916e-01,3.435683237e-16,3.496446946e-18,5.587850096e-20,1.120866800e-02,-2.823845446e-01,-2.653656960e+00,-1.498863339e+00,-1.365088344e+00,-7.850219607e-01,1.497373581e-01,6.789270029e-02,4.162292536e+00,-1.381229298e+00,-3.011941081e-01,2.968512759e-02,3.121866568e-03,6.167759602e-01,-4.399230890e-02,1.048602538e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638509e-01,-1.230066791e-01,2.249990962e-02,1.978815446e+00,6.999997795e-02,0,0
8.000000000e+00,9.765889691e-02,3.104645717e-01,3.387812339e-02,1.546095962e-01,1.036454527e-01,2.939476744e+01,4.390670120e+00,1.355163343e-01,4.489759611e-16,5.275955480e-18,1.117570019e-19,1.145218000e-02,-2.823834121e-01,-2.653651714e+00,-1.498858929e+00,-1.365072250e+00,-7.850073576e-01,1.497196257e-01,7.137819261e-02,4.157586553e+00,-1.377454936e+00,-2.985142196e-01,2.939418335e-02,2.539909266e-03,6.167773976e-01,-4.399398557e-02,1.048588826e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638211e-01,-1.230062842e-01,2.250000834e-02,1.978817805e+00,7.000008970e-02,0,0
8.010000000e+00,9.766081508e-02,3.104761050e-01,3.627275810e-02,1.546152935e-01,1.036505955e-01,2.907417847e+01,4.390844000e+00,1.355161832e-01,3.363675341e-16,3.705370969e-18,5.421010862e-20,1.196918500e-02,-2.823845446e-01,-2.653657675e+00,-1.498860955e+00,-1.365095139e+00,-7.850071192e-01,1.497322470e-01,6.422098753e-02,4.158442203e+00,-1.375609874e+00,-2.992898890e-01,2.930368714e-02,3.077955518e-03,6.167765747e-01,-4.399449206e-02,1.048607855e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850644469e-01,-1.230064631e-01,2.250005491e-02,1.978818356e+00,6.999998167e-02,0,0
8.020000000e+00,9.765929697e-02,3.104667789e-01,2.678936007e-02,1.546106865e-01,1.036457222e-01,2.881514847e+01,4.394333294e+00,1.355165308e-01,4.998442470e-17,1.939479807e-18,2.168404345e-19,1.114208700e-02,-2.823813260e-01,-2.653649569e+00,-1.498856425e+00,-1.365071654e+00,-7.849995494e-01,1.497101188e-01,7.023819509e-02,4.159779515e+00,-1.381873781e+00,-3.017271055e-01,2.908325715e-02,2.418474795e-03,6.167778716e-01,-4.399386436e-02,1.048593470e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639105e-01,-1.230065525e-01,2.249993943e-02,1.978816311e+00,7.000004128e-02,0,0
8.030000000e+00,9.766115879e-02,3.104713277e-01,1.818308826e-02,1.546129336e-01,1.036475941e-01,2.817667332e+01,4.401359427e+00,1.355158301e-01,6.017390430e-17,3.448658836e-18,2.731599177e-20,1.364729100e-02,-2.823844552e-01,-2.653659105e+00,-1.498865485e+00,-1.365093589e+00,-7.850120664e-01,1.497485936e-01,7.854256364e-02,4.164697995e+00,-1.388613718e+00,-3.033263714e-01,2.862052515e-02,3.520899662e-03,6.167768598e-01,-4.399385018e-02,1.048610911e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640297e-01,-1.230066568e-01,2.249992639e-02,1.978816115e+00,6.999986991e-02,0,0
