t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed,dither_on,meas1,meas2,meas3,meas4,meas5,meas6
3.970000000e+00,4.060444082e-03,2.327192386e-02,1.944731463e-02,1.163569936e-02,3.408726863e-03,2.525217326e+00,2.975090054e+00,6.738770481e-02,4.455281591e-16,2.549829740e-18,2.376141053e-18,1.801896200e-02,-9.915006906e-02,-3.976808190e-01,-3.994621933e-01,4.684441257e-03,-8.657007664e-02,-2.472114516e-03,-1.728718113e-03,-8.020169623e-01,-2.785063961e+00,-6.718223722e-01,2.270974028e-04,1.181466372e-04,2.803137135e-01,-1.195736504e-02,2.936165534e-01,2.799429196e-01,-8.968518634e-03,2.963398813e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000006e-01,0,0,0,-1.728817821e-03,-8.016605377e-01,-2.785232544e+00,-6.718119979e-01,2.271828707e-04,1.196325757e-04
3.980000000e+00,4.092432510e-03,2.346902358e-02,1.356785557e-02,1.173424249e-02,3.452783473e-03,2.449146104e+00,2.977503132e+00,6.757236575e-02,3.330873072e-16,5.208272730e-18,1.297686852e-17,1.804870200e-02,-1.005350873e-01,-3.995508552e-01,-3.998909891e-01,3.175477264e-03,-8.790364861e-02,-2.480794676e-03,-1.179344275e-03,-8.057749653e-01,-2.786589111e+00,-6.716926411e-01,5.402516899e-04,2.139085420e-04,2.805688123e-01,-1.212825428e-02,2.937397124e-01,2.802012020e-01,-9.115663811e-03,2.964851022e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.179261133e-03,-8.053960204e-01,-2.786769629e+00,-6.716840267e-01,5.403677933e-04,2.155613620e-04
3.990000000e+00,4.124753841e-03,2.366749360e-02,1.763002931e-02,1.183347061e-02,3.497211796e-03,2.516391758e+00,2.974831795e+00,6.775771602e-02,1.201664086e-16,3.531005293e-17,1.370829915e-17,1.825247200e-02,-1.019258201e-01,-4.014240801e-01,-4.003170133e-01,1.659883652e-03,-8.924168348e-02,-2.488479717e-03,-1.386263524e-03,-7.966902292e-01,-2.786388170e+00,-6.715264914e-01,3.014788868e-04,1.285090104e-04,2.808245806e-01,-1.230075720e-02,2.938619013e-01,2.804602672e-01,-9.264104295e-03,2.966295012e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.386297867e-03,-7.963216901e-01,-2.786562920e+00,-6.715167761e-01,3.016041010e-04,1.301320735e-04
4.000000000e+00,4.156990362e-03,2.386515193e-02,1.942171976e-02,1.193229279e-02,3.541240419e-03,2.561346294e+00,2.973984246e+00,6.794380424e-02,3.333604173e-16,5.329612076e-18,1.310046469e-18,1.825844200e-02,-1.033229232e-01,-4.033008814e-01,-4.007400870e-01,1.353993866e-04,-9.058638662e-02,-2.497543814e-03,-1.533454056e-03,-7.919094248e-01,-2.786870494e+00,-6.714254987e-01,2.126458356e-04,1.045860949e-04,2.810810833e-01,-1.247466933e-02,2.939835149e-01,2.807201014e-01,-9.413843834e-03,2.967730684e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.399999931e-01,0,0,0,-1.533389091e-03,-7.915432453e-01,-2.787041426e+00,-6.714152098e-01,2.126905601e-04,1.061942894e-04
4.010000000e+00,4.189070553e-03,2.406116711e-02,1.323534404e-02,1.203029335e-02,3.585167851e-03,2.488369356e+00,2.977083562e+00,6.813033098e-02,1.212138182e-16,1.506500139e-17,1.338890916e-18,1.792151200e-02,-1.047267318e-01,-4.051783979e-01,-4.011598825e-01,-1.394542633e-03,-9.193984419e-02,-2.508326434e-03,-9.844416668e-04,-7.949324823e-01,-2.789271076e+00,-6.716207426e-01,5.577391285e-04,2.265896966e-04,2.813378804e-01,-1.264966561e-02,2.941042349e-01,2.809806911e-01,-9.564886080e-03,2.969157937e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-9.844470769e-04,-7.945485711e-01,-2.789453030e+00,-6.716113091e-01,5.578817800e-04,2.282110509e-04
4.020000000e+00,4.220847640e-03,2.425684085e-02,1.455260247e-02,1.212812308e-02,3.629388473e-03,2.517252053e+00,2.975661754e+00,6.831730751e-02,2.265026809e-16,9.810253539e-18,9.502244989e-19,1.836930100e-02,-1.061355099e-01,-4.070571065e-01,-4.015773833e-01,-2.931148512e-03,-9.329710901e-02,-2.517667133e-03,-1.110727148e-03,-7.873221102e-01,-2.789910945e+00,-6.716265418e-01,4.547361462e-04,1.865147616e-04,2.815950015e-01,-1.282617426e-02,2.942247441e-01,2.812420225e-01,-9.717234582e-03,2.970576674e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.110771671e-03,-7.869440913e-01,-2.790085793e+00,-6.716160774e-01,4.548963043e-04,1.881412463e-04
4.030000000e+00,4.252672386e-03,2.445325590e-02,1.957952787e-02,1.222632333e-02,3.673854789e-03,2.618018093e+00,2.973708702e+00,6.850481765e-02,2.308381259e-16,6.841704447e-18,1.512270146e-17,1.858014100e-02,-1.075499356e-01,-4.089377522e-01,-4.019924402e-01,-4.474242684e-03,-9.465833008e-02,-2.526397584e-03,-1.416997032e-03,-7.795603314e-01,-2.790017429e+00,-6.715875355e-01,1.992358357e-04,1.184869752e-04,2.818525516e-01,-1.300437797e-02,2.943447240e-01,2.815040819e-01,-9.870892792e-03,2.971986795e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000006e-01,0,0,0,-1.417154446e-03,-7.791867852e-01,-2.790185690e+00,-6.715761423e-01,1.993600745e-04,1.199645922e-04
4.040000000e+00,4.284395233e-03,2.464834707e-02,1.920522936e-02,1.232386156e-02,3.717896957e-03,2.633761679e+00,2.973511291e+00,6.869322125e-02,1.169821491e-16,1.262739400e-17,6.809629071e-18,1.775011301e-02,-1.089702696e-01,-4.108236134e-01,-4.024048746e-01,-6.026085000e-03,-9.602741897e-02,-2.536529209e-03,-1.303334144e-03,-7.805168659e-01,-2.789669208e+00,-6.710490087e-01,2.237328804e-04,1.153373094e-04,2.821110471e-01,-1.318369657e-02,2.944638125e-01,2.817668555e-01,-1.002586406e-02,2.973388201e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.303348690e-03,-7.801418304e-01,-2.789840698e+00,-6.710374355e-01,2.239003079e-04,1.167872688e-04
4.050000000e+00,4.315853866e-03,2.484160280e-02,1.915229926e-02,1.242048203e-02,3.761690052e-03,2.657320617e+00,2.973380884e+00,6.888228029e-02,1.293171218e-16,1.299440729e-17,2.873647128e-18,1.796174301e-02,-1.103967354e-01,-4.127125740e-01,-4.028148651e-01,-7.584514096e-03,-9.740512073e-02,-2.548306482e-03,-1.161935692e-03,-7.805147779e-01,-2.789618032e+00,-6.706864901e-01,2.565685000e-04,1.103982348e-04,2.823701394e-01,-1.336402824e-02,2.945820848e-01,2.820303295e-01,-1.018215162e-02,2.974780794e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000155e-01,0,0,0,-1.161869615e-03,-7.801358700e-01,-2.789788008e+00,-6.706745625e-01,2.567479387e-04,1.118525397e-04
4.060000000e+00,4.347419187e-03,2.503443909e-02,1.935187892e-02,1.251689268e-02,3.805281818e-03,2.676923487e+00,2.973190209e+00,6.907205167e-02,2.220598512e-16,9.617712054e-18,4.710044282e-18,1.877954000e-02,-1.118280143e-01,-4.146046937e-01,-4.032210708e-01,-9.151252918e-03,-9.878796339e-02,-2.560608555e-03,-1.124837831e-03,-7.774676205e-01,-2.790290824e+00,-6.705817544e-01,2.531556474e-04,1.094859768e-04,2.826299090e-01,-1.354565372e-02,2.946992942e-01,2.822944901e-01,-1.033975862e-02,2.976164477e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000006e-01,0,0,0,-1.124707982e-03,-7.770822048e-01,-2.790463448e+00,-6.705697775e-01,2.533589141e-04,1.108985161e-04
4.070000000e+00,4.378429512e-03,2.522583484e-02,1.934493521e-02,1.261258300e-02,3.848862807e-03,2.676020053e+00,2.972826805e+00,6.926235077e-02,1.222518663e-16,1.869019286e-17,1.079448366e-18,1.827381100e-02,-1.132645309e-01,-4.164990783e-01,-4.036257267e-01,-1.072492637e-02,-1.001762226e-01,-2.572565340e-03,-1.273930769e-03,-7.643641246e-01,-2.793320572e+00,-6.714202901e-01,1.993076090e-04,1.209856238e-04,2.828900941e-01,-1.372862163e-02,2.948164392e-01,2.825593234e-01,-1.049868809e-02,2.977539152e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.399999931e-01,0,0,0,-1.273956150e-03,-7.639828324e-01,-2.793492317e+00,-6.714080572e-01,1.994625200e-04,1.224144362e-04
4.080000000e+00,4.409945187e-03,2.541799450e-02,1.915939914e-02,1.270865513e-02,3.892283065e-03,2.697599219e+00,2.972718594e+00,6.945370344e-02,5.553745386e-16,2.436441354e-18,1.711700812e-18,1.795798300e-02,-1.147059798e-01,-4.183999300e-01,-4.040269256e-01,-1.230777893e-02,-1.015698090e-01,-2.584462054e-03,-1.163356065e-03,-7.665654244e-01,-2.792754620e+00,-6.707857328e-01,2.286796031e-04,1.178577768e-04,2.831514345e-01,-1.391295406e-02,2.949320355e-01,2.828248156e-01,-1.065894295e-02,2.978904723e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.163346693e-03,-7.661795616e-01,-2.792926788e+00,-6.707734466e-01,2.288672840e-04,1.192949712e-04
4.090000000e+00,4.441149032e-03,2.560941744e-02,1.935032961e-02,1.280435881e-02,3.935722399e-03,2.717464819e+00,2.972374542e+00,6.964573743e-02,2.227554172e-16,9.059425989e-18,8.083852405e-18,1.927660800e-02,-1.161522493e-01,-4.203045070e-01,-4.044266045e-01,-1.389734913e-02,-1.029687524e-01,-2.596450038e-03,-1.172370611e-03,-7.625349259e-01,-2.793503885e+00,-6.707350551e-01,2.199094441e-04,1.110923921e-04,2.834134042e-01,-1.409856280e-02,2.950471322e-01,2.830909526e-01,-1.082052603e-02,2.980261093e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.172311604e-03,-7.621477246e-01,-2.793675900e+00,-6.707225442e-01,2.201809548e-04,1.125461422e-04
4.100000000e+00,4.472392176e-03,2.580100030e-02,1.957158443e-02,1.290014233e-02,3.979365982e-03,2.725434399e+00,2.972034090e+00,6.983824747e-02,4.446616476e-16,3.930232875e-18,1.043104481e-18,1.966978700e-02,-1.176029816e-01,-4.222103655e-01,-4.048231244e-01,-1.549283136e-02,-1.043715030e-01,-2.608171664e-03,-1.215559011e-03,-7.523929526e-01,-2.795755962e+00,-6.712961713e-01,1.811007096e-04,1.163444027e-04,2.836756960e-01,-1.428560220e-02,2.951613319e-01,2.833577206e-01,-1.098344002e-02,2.981608166e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.215603203e-03,-7.520139813e-01,-2.795920849e+00,-6.712824702e-01,1.813531853e-04,1.177373342e-04
4.110000000e+00,4.503633244e-03,2.599299632e-02,1.653261661e-02,1.299613229e-02,4.023023664e-03,2.704040729e+00,2.973284438e+00,7.003184746e-02,2.235657481e-16,1.199039496e-17,1.258445376e-17,1.894113899e-02,-1.190582067e-01,-4.241239130e-01,-4.052186310e-01,-1.709698141e-02,-1.057789028e-01,-2.618837869e-03,-8.302255762e-04,-7.579246637e-01,-2.795732836e+00,-6.707067937e-01,3.810068879e-04,1.622363053e-04,2.839391987e-01,-1.447403896e-02,2.952747430e-01,2.836251057e-01,-1.114768754e-02,2.982945847e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000006e-01,0,0,0,-8.302051574e-04,-7.575207353e-01,-2.795910358e+00,-6.706949472e-01,3.813171061e-04,1.637998503e-04
4.120000000e+00,4.534966787e-03,2.618495970e-02,1.937257485e-02,1.309210582e-02,4.066580642e-03,2.756997605e+00,2.971506280e+00,7.022615609e-02,3.335885538e-16,1.459795287e-17,8.458340554e-18,1.825709200e-02,-1.205177680e-01,-4.260408580e-01,-4.056108296e-01,-1.870922931e-02,-1.071902364e-01,-2.629284281e-03,-1.110159471e-03,-7.491485491e-01,-2.796208454e+00,-6.707033773e-01,2.023979858e-04,1.076751149e-04,2.842033499e-01,-1.466390212e-02,2.953871843e-01,2.838930938e-01,-1.131327105e-02,2.984274041e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000155e-01,0,0,0,-1.110205427e-03,-7.487679124e-01,-2.796370268e+00,-6.706892252e-01,2.026450820e-04,1.090427395e-04
4.130000000e+00,4.566321697e-03,2.637874239e-02,2.002602966e-02,1.318898879e-02,4.110919745e-03,2.778605746e+00,2.971088611e+00,7.042113795e-02,1.389566627e-16,1.541570178e-17,2.939867721e-18,1.778676400e-02,-1.219805405e-01,-4.279617667e-01,-4.060022533e-01,-2.032616735e-02,-1.086030602e-01,-2.637546044e-03,-1.194362527e-03,-7.401786731e-01,-2.798049255e+00,-6.711348380e-01,1.537837286e-04,1.040778810e-04,2.844681145e-01,-1.485532196e-02,2.954988911e-01,2.841616709e-01,-1.148019294e-02,2.985592653e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.194428653e-03,-7.397863865e-01,-2.798215389e+00,-6.711210012e-01,1.540072262e-04,1.055162866e-04
4.140000000e+00,4.597324333e-03,2.657139011e-02,1.954843966e-02,1.328530421e-02,4.155115719e-03,2.793705043e+00,2.970833106e+00,7.061691024e-02,2.220717098e-16,1.015822258e-17,9.063631872e-18,1.806017201e-02,-1.234475225e-01,-4.298873544e-01,-4.063918591e-01,-2.195150591e-02,-1.100206301e-01,-2.645047149e-03,-1.115747840e-03,-7.413810265e-01,-2.797599217e+00,-6.705526444e-01,1.962455240e-04,9.963933274e-05,2.847336484e-01,-1.504801279e-02,2.956101106e-01,2.844308231e-01,-1.164845545e-02,2.986901589e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000155e-01,0,0,0,-1.115702093e-03,-7.409906983e-01,-2.797767162e+00,-6.705387831e-01,1.965500414e-04,1.010801643e-04
4.150000000e+00,4.628229836e-03,2.676296920e-02,1.959642654e-02,1.338108525e-02,4.199093284e-03,2.800605863e+00,2.970311852e+00,7.081333107e-02,9.540979118e-18,2.312913470e-17,4.911926460e-18,1.862457000e-02,-1.249189675e-01,-4.318159819e-01,-4.067785740e-01,-2.358333953e-02,-1.114442050e-01,-2.654031618e-03,-1.126046830e-03,-7.347427853e-01,-2.798768875e+00,-6.706690773e-01,1.779284388e-04,9.398126701e-05,2.849997340e-01,-1.524179708e-02,2.957202335e-01,2.847005362e-01,-1.181806074e-02,2.988200756e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000229e-01,0,0,0,-1.125998795e-03,-7.343456149e-01,-2.798938751e+00,-6.706555486e-01,1.782893669e-04,9.537790902e-05
4.160000000e+00,4.658893359e-03,2.695312694e-02,1.914133069e-02,1.347615554e-02,4.242795659e-03,2.816005343e+00,2.970411931e+00,7.101029688e-02,2.405761316e-16,2.152329486e-17,4.957187651e-18,1.787360299e-02,-1.263952702e-01,-4.337467551e-01,-4.071625173e-01,-2.522176318e-02,-1.128737107e-01,-2.664322732e-03,-1.054772769e-03,-7.326293878e-01,-2.799459184e+00,-6.705433080e-01,2.041000502e-04,1.078918757e-04,2.852662136e-01,-1.543678967e-02,2.958295772e-01,2.849707963e-01,-1.198901083e-02,2.989490061e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000229e-01,0,0,0,-1.054847613e-03,-7.322419286e-01,-2.799623013e+00,-6.705287695e-01,2.044844441e-04,1.091354061e-04
4.170000000e+00,4.689798627e-03,2.714471081e-02,1.463219908e-02,1.357193872e-02,4.287015648e-03,2.762559511e+00,2.972641969e+00,7.120802768e-02,2.245689202e-16,2.656998634e-17,7.283143729e-18,1.829180100e-02,-1.278752089e-01,-4.356820881e-01,-4.075447917e-01,-2.686525509e-02,-1.143064275e-01,-2.673388459e-03,-6.326103199e-04,-7.330877600e-01,-2.801660345e+00,-6.707318933e-01,4.595098720e-04,1.969433986e-04,2.855334111e-01,-1.563318772e-02,2.959376578e-01,2.852415893e-01,-1.216130762e-02,2.990769411e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000229e-01,0,0,0,-6.327051669e-04,-7.326644659e-01,-2.801842213e+00,-6.707197428e-01,4.599522799e-04,1.986095449e-04
4.180000000e+00,4.720979760e-03,2.734012108e-02,1.548715865e-02,1.366963479e-02,4.332138058e-03,2.796387991e+00,2.972095482e+00,7.140659300e-02,5.584776223e-16,2.420200570e-17,7.982334952e-18,1.824672200e-02,-1.293571144e-01,-4.376228452e-01,-4.079261124e-01,-2.851659432e-02,-1.157354265e-01,-2.677313285e-03,-6.968354260e-04,-7.298181839e-01,-2.801980809e+00,-6.705369639e-01,4.251264924e-04,1.804457305e-04,2.858014397e-01,-1.583180614e-02,2.960453254e-01,2.855129011e-01,-1.233495291e-02,2.992038714e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000006e-01,0,0,0,-6.969012320e-04,-7.293927073e-01,-2.802160740e+00,-6.705241799e-01,4.255406093e-04,1.820586622e-04
4.190000000e+00,4.751568027e-03,2.753412600e-02,2.058704961e-02,1.376662812e-02,4.377369872e-03,2.885578565e+00,2.969298206e+00,7.160571970e-02,6.661960697e-16,8.942986533e-18,9.650008418e-18,1.788095300e-02,-1.308424771e-01,-4.395663440e-01,-4.083059132e-01,-3.017495945e-02,-1.171679348e-01,-2.679524245e-03,-1.158121356e-03,-7.165204422e-01,-2.802403976e+00,-6.707166962e-01,1.160761620e-04,8.718162395e-05,2.860698964e-01,-1.603170058e-02,2.961527873e-01,2.857847176e-01,-1.250994838e-02,2.993297879e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.158123836e-03,-7.161111832e-01,-2.802573681e+00,-6.707028151e-01,1.165801659e-04,8.874759078e-05
4.200000000e+00,4.782380097e-03,2.772817063e-02,2.262465411e-02,1.386364118e-02,4.422552226e-03,2.880926769e+00,2.968449562e+00,7.180563404e-02,1.167787963e-16,8.058912016e-18,5.581272283e-19,1.813108199e-02,-1.323317736e-01,-4.415142536e-01,-4.086828530e-01,-3.183949739e-02,-1.186056584e-01,-2.682666993e-03,-1.144305587e-04,-7.101466159e-01,-2.803139378e+00,-6.706669707e-01,-7.130467603e-05,9.443131867e-05,2.863390846e-01,-1.623274196e-02,2.962586965e-01,2.860570248e-01,-1.268629556e-02,2.994546815e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.144278795e-04,-7.097459435e-01,-2.803302765e+00,-6.706521511e-01,-7.088622078e-05,9.588361718e-05
4.210000000e+00,4.811365816e-03,2.791587757e-02,1.979126171e-02,1.395748556e-02,4.467654345e-03,2.913718821e+00,2.968476914e+00,7.200562433e-02,1.126635798e-16,1.422340308e-17,7.761327722e-18,1.818079200e-02,-1.338211149e-01,-4.434602261e-01,-4.090574384e-01,-3.350917995e-02,-1.200482100e-01,-2.685769927e-03,-1.340781710e-03,-7.115871402e-01,-2.802917563e+00,-6.701867120e-01,1.856936637e-04,7.771633886e-05,2.866080524e-01,-1.643375797e-02,2.963647260e-01,2.863298084e-01,-1.286399589e-02,2.995785430e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.340683550e-03,-7.111826539e-01,-2.803080082e+00,-6.701710820e-01,1.862039790e-04,7.904204540e-05
4.220000000e+00,4.840039222e-03,2.810231423e-02,1.976157226e-02,1.405069475e-02,4.512653697e-03,2.934699750e+00,2.968507622e+00,7.220606878e-02,1.120282572e-16,4.758621147e-18,1.207620669e-17,1.815988201e-02,-1.353144497e-01,-4.454077482e-01,-4.094296396e-01,-3.518405184e-02,-1.214957833e-01,-2.690106397e-03,-1.332462652e-03,-7.057228158e-01,-2.804376452e+00,-6.704205499e-01,1.706402864e-04,8.939051959e-05,2.868772698e-01,-1.663591925e-02,2.964699427e-01,2.866030545e-01,-1.304305069e-02,2.997013637e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000155e-01,0,0,0,-1.332584769e-03,-7.053066492e-01,-2.804546595e+00,-6.704055071e-01,1.711375080e-04,9.062653407e-05
4.230000000e+00,4.868421439e-03,2.828493532e-02,1.733658801e-02,1.414199623e-02,4.556533822e-03,2.913724814e+00,2.969341023e+00,7.240730568e-02,4.446616471e-16,5.577321872e-18,2.233166985e-18,1.837792099e-02,-1.368139237e-01,-4.473595917e-01,-4.097983837e-01,-3.686742112e-02,-1.229541898e-01,-2.697942080e-03,-9.664948810e-04,-7.099209641e-01,-2.804336215e+00,-6.698474848e-01,3.560709743e-04,1.304711948e-04,2.871471901e-01,-1.683884794e-02,2.965739242e-01,2.868767489e-01,-1.322346113e-02,2.998231344e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-9.664893150e-04,-7.094919682e-01,-2.804510593e+00,-6.698331833e-01,3.566632804e-04,1.316927373e-04
4.240000000e+00,4.896327949e-03,2.846495635e-02,1.898427416e-02,1.423199768e-02,4.599861011e-03,2.943832786e+00,2.967845007e+00,7.260914265e-02,2.221669675e-16,1.259487215e-17,3.485081833e-18,1.823107200e-02,-1.383181363e-01,-4.493143559e-01,-4.101647437e-01,-3.855798393e-02,-1.244194806e-01,-2.707256936e-03,-1.181836280e-03,-6.995156773e-01,-2.805323193e+00,-6.700314448e-01,2.173285448e-04,9.005786120e-05,2.874175522e-01,-1.704283748e-02,2.966772409e-01,2.871508775e-01,-1.340522827e-02,2.999438463e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000229e-01,0,0,0,-1.181803644e-03,-6.990926862e-01,-2.805492878e+00,-6.700164080e-01,2.178531140e-04,9.129429236e-05
4.250000000e+00,4.924505960e-03,2.864453631e-02,1.842326885e-02,1.432177851e-02,4.642916703e-03,2.943419549e+00,2.967542544e+00,7.281159354e-02,1.111653593e-16,2.605824384e-17,4.987624605e-18,1.818138199e-02,-1.398268938e-01,-4.512718022e-01,-4.105274379e-01,-4.025420547e-02,-1.258907020e-01,-2.718496369e-03,-1.112716670e-03,-6.939552804e-01,-2.806370911e+00,-6.700864345e-01,2.313845738e-04,9.477059042e-05,2.876883601e-01,-1.724801528e-02,2.967789060e-01,2.874254261e-01,-1.358835306e-02,3.000634907e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.112593338e-03,-6.935336590e-01,-2.806540251e+00,-6.700715423e-01,2.319189953e-04,9.575672448e-05
4.260000000e+00,4.952177798e-03,2.882091708e-02,1.329275672e-02,1.440995979e-02,4.685376993e-03,2.882290769e+00,2.970411559e+00,7.301455194e-02,2.234496228e-16,1.824431564e-17,1.431311131e-17,1.815122200e-02,-1.413403600e-01,-4.532312155e-01,-4.108872414e-01,-4.195708409e-02,-1.273695379e-01,-2.731462475e-03,-6.957128553e-04,-6.984807191e-01,-2.808290111e+00,-6.700561877e-01,5.909541566e-04,2.089432331e-04,2.879594655e-01,-1.745410619e-02,2.968797577e-01,2.877003806e-01,-1.377283630e-02,3.001820587e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.399999931e-01,0,0,0,-6.956830621e-04,-6.980424523e-01,-2.808467150e+00,-6.700419784e-01,5.915244110e-04,2.100573620e-04
4.270000000e+00,4.980145451e-03,2.899933640e-02,1.801735905e-02,1.449916014e-02,4.728395460e-03,2.975648467e+00,2.967311040e+00,7.321819787e-02,2.258450121e-16,1.119750646e-17,6.868230361e-18,1.790023300e-02,-1.428570747e-01,-4.551946223e-01,-4.112453163e-01,-4.366549477e-02,-1.288493425e-01,-2.741935663e-03,-1.029421523e-03,-6.901818823e-01,-2.807162714e+00,-6.696417836e-01,2.977803951e-04,9.587229476e-05,2.882311327e-01,-1.766195189e-02,2.969795441e-01,2.879757270e-01,-1.395867867e-02,3.002995417e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-1.029381528e-03,-6.897497177e-01,-2.807332754e+00,-6.696263552e-01,2.983415034e-04,9.701703675e-05
4.280000000e+00,5.007922371e-03,2.917574169e-02,1.861365119e-02,1.458735345e-02,4.770887533e-03,2.995126024e+00,2.967217122e+00,7.342231407e-02,2.261819323e-16,5.334275377e-18,6.604573514e-18,1.790899300e-02,-1.443785280e-01,-4.571595192e-01,-4.115999043e-01,-4.538054764e-02,-1.303353161e-01,-2.753995592e-03,-1.056300080e-03,-6.796093235e-01,-2.809496874e+00,-6.702497789e-01,2.027093230e-04,1.060485522e-04,2.885030260e-01,-1.787098897e-02,2.970783322e-01,2.882514510e-01,-1.414588074e-02,3.004159310e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.399999931e-01,0,0,0,-1.056483015e-03,-6.791935563e-01,-2.809658527e+00,-6.702328920e-01,2.033049241e-04,1.070201397e-04
4.290000000e+00,5.035599966e-03,2.935215651e-02,1.405193867e-02,1.467555142e-02,4.813437395e-03,2.943066842e+00,2.969485431e+00,7.362726208e-02,4.454935406e-16,5.123896024e-18,1.656533549e-17,1.800710200e-02,-1.459027529e-01,-4.591299593e-01,-4.119534194e-01,-4.710125178e-02,-1.318249404e-01,-2.766225720e-03,-7.198107641e-04,-6.852649969e-01,-2.810598542e+00,-6.699183562e-01,5.317186689e-04,1.995225118e-04,2.887756957e-01,-1.808119470e-02,2.971759927e-01,2.885275387e-01,-1.433444294e-02,3.005312179e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000080e-01,0,0,0,-7.198005915e-04,-6.848174334e-01,-2.810776472e+00,-6.699037552e-01,5.323734367e-04,2.007267904e-04
4.300000000e+00,5.063014553e-03,2.953056868e-02,2.199602268e-02,1.476474784e-02,4.857058447e-03,2.984330179e+00,2.967758349e+00,7.383284185e-02,6.684789327e-16,4.203918122e-17,7.614156643e-18,1.808438200e-02,-1.474252045e-01,-4.611040950e-01,-4.123057723e-01,-4.882770404e-02,-1.333096325e-01,-2.773705404e-03,1.731589697e-03,-6.726260183e-01,-2.811744337e+00,-6.702645606e-01,-1.473132632e-04,2.002240956e-04,2.890489138e-01,-1.829279380e-02,2.972729958e-01,2.888039758e-01,-1.452436556e-02,3.006453941e-01,3.873999715e-01,-9.949998558e-02,8.250000328e-02,1.319469069e+00,1.400000229e-01,0,0,0,1.731507480e-03,-6.721954346e-01,-2.811907768e+00,-6.702483296e-01,-1.467515249e-04,2.012589248e-04
