t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed
6.500000000e+00,9.383055534e-02,2.661204662e-01,4.113814782e-02,1.326679414e-01,8.110082177e-02,2.736135018e+01,4.571795213e+00,1.355987845e-01,4.442130711e-16,5.818439422e-18,3.471140604e-19,1.163139800e-02,-2.865462005e-01,-2.642636061e+00,-1.497608542e+00,-1.319519162e+00,-7.903177142e-01,1.806262881e-01,1.539459992e-01,4.301146604e+00,-1.504846815e+00,-3.353920548e-01,2.627227224e-02,2.826259754e-03,6.179584613e-01,-4.624868708e-02,1.014246900e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359559e-01,-1.230344772e-01,2.249983698e-02,1.977990891e+00,6.999985874e-02,0,0
6.510000000e+00,9.383686270e-02,2.662851110e-01,5.848325271e-02,1.327495357e-01,8.121058224e-02,2.774622601e+01,4.585513586e+00,1.356026804e-01,2.232715305e-16,4.086328538e-18,8.677851511e-19,1.294998000e-02,-2.865316570e-01,-2.642634869e+00,-1.497558475e+00,-1.319618225e+00,-7.903379798e-01,1.802830547e-01,1.351935227e-01,4.315636008e+00,-1.507083437e+00,-3.344536543e-01,2.779651222e-02,3.320267669e-03,6.179463059e-01,-4.623319265e-02,1.014274771e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230342239e-01,2.250009403e-02,1.977989279e+00,6.999988109e-02,0,0
6.520000000e+00,9.384611195e-02,2.664585265e-01,3.582359765e-02,1.328354755e-01,8.131939862e-02,2.776737807e+01,4.615494069e+00,1.356059956e-01,2.447839432e-16,1.852685484e-18,2.724024245e-19,1.258719700e-02,-2.865137160e-01,-2.642639637e+00,-1.497516036e+00,-1.319735527e+00,-7.903466225e-01,1.799615324e-01,1.520268593e-01,4.342172197e+00,-1.519661576e+00,-3.392476444e-01,2.732864086e-02,2.611223745e-03,6.179357130e-01,-4.621757664e-02,1.014334689e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230341494e-01,2.249998040e-02,1.977989437e+00,6.999993697e-02,0,0
6.530000000e+00,9.385290525e-02,2.666231166e-01,2.814468954e-02,1.329170408e-01,8.142732151e-02,2.788539600e+01,4.555687091e+00,1.356093742e-01,5.581540178e-16,4.424023162e-18,6.509534997e-19,1.158154800e-02,-2.864975333e-01,-2.642641783e+00,-1.497472644e+00,-1.319835186e+00,-7.903682590e-01,1.796344370e-01,1.511755375e-01,4.286044954e+00,-1.500046422e+00,-3.322038702e-01,2.731086935e-02,2.218255185e-03,6.179244259e-01,-4.620111931e-02,1.014367549e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230344996e-01,2.249987796e-02,1.977989947e+00,6.999990344e-02,0,0
6.540000000e+00,9.386005522e-02,2.667932587e-01,3.617201600e-02,1.330013566e-01,8.153874614e-02,2.810006749e+01,4.603450479e+00,1.356127705e-01,4.443654684e-16,6.952433222e-18,2.424349759e-19,1.250945600e-02,-2.864807248e-01,-2.642643452e+00,-1.497429013e+00,-1.319935322e+00,-7.903918028e-01,1.792957038e-01,1.478318850e-01,4.331069213e+00,-1.515813346e+00,-3.365058993e-01,2.844011084e-02,2.521848271e-03,6.179129658e-01,-4.618395970e-02,1.014402902e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360751e-01,-1.230343580e-01,2.250006050e-02,1.977988651e+00,6.999988109e-02,0,0
6.550000000e+00,9.386804435e-02,2.669572549e-01,6.727056089e-02,1.330826258e-01,8.164456682e-02,2.684959412e+01,4.592423990e+00,1.356163331e-01,2.254406478e-16,1.346507515e-17,2.424349759e-19,1.366319600e-02,-2.864635289e-01,-2.642642975e+00,-1.497383237e+00,-1.320036769e+00,-7.904156446e-01,1.789811403e-01,1.617569646e-01,4.320357973e+00,-1.511157491e+00,-3.382616133e-01,2.583845137e-02,3.777620989e-03,6.179011942e-01,-4.616642413e-02,1.014445845e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230341643e-01,2.249990217e-02,1.977990380e+00,7.000000402e-02,0,0
6.560000000e+00,9.387379605e-02,2.671101086e-01,8.521220031e-02,1.331583724e-01,8.174413381e-02,2.709502798e+01,4.596877491e+00,1.356197784e-01,2.362681274e-16,7.757919229e-18,5.114171419e-19,1.256723600e-02,-2.864473164e-01,-2.642642975e+00,-1.497339010e+00,-1.320127249e+00,-7.904251218e-01,1.786628515e-01,1.380617586e-01,4.326214970e+00,-1.510558363e+00,-3.369670134e-01,2.710399424e-02,4.206197600e-03,6.178912019e-01,-4.615196662e-02,1.014472296e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230340749e-01,2.249999531e-02,1.977990812e+00,6.999998540e-02,0,0
6.570000000e+00,9.388215803e-02,2.672796112e-01,5.628845843e-02,1.332423685e-01,8.185257894e-02,2.697623142e+01,4.572169222e+00,1.356229557e-01,4.464824057e-16,6.314488766e-18,3.909146526e-19,1.235692500e-02,-2.864333093e-01,-2.642646790e+00,-1.497298241e+00,-1.320235610e+00,-7.904478312e-01,1.783499569e-01,1.523713118e-01,4.301614370e+00,-1.504730867e+00,-3.357256811e-01,2.625840330e-02,3.460881632e-03,6.178797892e-01,-4.613670413e-02,1.014522226e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230342463e-01,2.249991335e-02,1.977990576e+00,7.000000030e-02,0,0
6.580000000e+00,9.388952328e-02,2.674378578e-01,8.432376540e-02,1.333207859e-01,8.195288870e-02,2.731343510e+01,4.590599668e+00,1.356262755e-01,4.474563183e-16,6.254634441e-18,5.421010862e-19,1.286854900e-02,-2.864187956e-01,-2.642651796e+00,-1.497255683e+00,-1.320345402e+00,-7.904617786e-01,1.780616045e-01,1.356362825e-01,4.321243010e+00,-1.506271400e+00,-3.353621686e-01,2.699992710e-02,4.079859694e-03,6.178687842e-01,-4.612242078e-02,1.014563758e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230340078e-01,2.250002697e-02,1.977991912e+00,6.999996305e-02,0,0
6.590000000e+00,9.389872830e-02,2.676076799e-01,6.318166271e-02,1.334049384e-01,8.205913374e-02,2.729040244e+01,4.573174590e+00,1.356292898e-01,3.381209242e-16,7.806255642e-18,6.857096618e-19,1.318648200e-02,-2.864046395e-01,-2.642660379e+00,-1.497217059e+00,-1.320467472e+00,-7.904864550e-01,1.777807921e-01,1.505205413e-01,4.304211190e+00,-1.500891662e+00,-3.341722730e-01,2.599810633e-02,3.555652995e-03,6.178569252e-01,-4.610666916e-02,1.014620954e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361049e-01,-1.230339110e-01,2.250019275e-02,1.977990498e+00,6.999997050e-02,0,0
6.600000000e+00,9.390805783e-02,2.677811949e-01,3.046883777e-02,1.334909199e-01,8.216675659e-02,2.803183379e+01,4.594731668e+00,1.356323351e-01,2.245378249e-16,1.041737196e-17,7.879136717e-19,1.184325000e-02,-2.863884866e-01,-2.642666817e+00,-1.497178078e+00,-1.320584655e+00,-7.904995084e-01,1.774745286e-01,1.238637339e-01,4.324358131e+00,-1.510752213e+00,-3.360575666e-01,2.883663078e-02,2.267833513e-03,6.178463449e-01,-4.609159690e-02,1.014682089e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230342463e-01,2.250003815e-02,1.977989751e+00,6.999990344e-02,0,0
6.610000000e+00,9.391683639e-02,2.679481223e-01,4.837190233e-02,1.335736362e-01,8.227257187e-02,2.716397814e+01,4.642304802e+00,1.356357122e-01,7.780221494e-16,1.939479807e-18,1.893477692e-18,1.159809700e-02,-2.863711715e-01,-2.642666817e+00,-1.497134686e+00,-1.320687294e+00,-7.905256748e-01,1.771679074e-01,1.694726391e-01,4.366136015e+00,-1.529719958e+00,-3.440703857e-01,2.631676250e-02,3.007018680e-03,6.178346903e-01,-4.607371118e-02,1.014732585e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230343133e-01,2.249990217e-02,1.977991244e+00,6.999991089e-02,0,0
6.620000000e+00,9.392129056e-02,2.681116967e-01,6.775232149e-02,1.336546900e-01,8.238122330e-02,2.716964169e+01,4.574035066e+00,1.356392627e-01,3.331033278e-16,8.542522420e-18,6.505213035e-19,1.310497100e-02,-2.863540053e-01,-2.642668247e+00,-1.497089028e+00,-1.320776701e+00,-7.905468345e-01,1.768241823e-01,1.628827671e-01,4.304007267e+00,-1.502755439e+00,-3.343867460e-01,2.616710300e-02,3.783178795e-03,6.178234772e-01,-4.605672355e-02,1.014740752e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361347e-01,-1.230339408e-01,2.250011638e-02,1.977991402e+00,6.999997795e-02,0,0
6.630000000e+00,9.392810130e-02,2.682922502e-01,9.314498249e-02,1.337441563e-01,8.249841386e-02,2.723192915e+01,4.584814580e+00,1.356435942e-01,6.848451227e-17,7.961322465e-18,4.848699518e-19,1.163113800e-02,-2.863355577e-01,-2.642662287e+00,-1.497033358e+00,-1.320872664e+00,-7.905576229e-01,1.764346957e-01,1.287353613e-01,4.316351395e+00,-1.503464860e+00,-3.344909165e-01,2.744047790e-02,4.340331545e-03,6.178116984e-01,-4.604015556e-02,1.014772546e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359559e-01,-1.230339929e-01,2.250007540e-02,1.977992580e+00,6.999993324e-02,0,0
6.640000000e+00,9.393671677e-02,2.684789489e-01,4.880956312e-02,1.338366664e-01,8.261735385e-02,2.709157375e+01,4.591117107e+00,1.356471852e-01,8.912994406e-16,8.845388855e-18,9.697399036e-19,1.251989600e-02,-2.863169014e-01,-2.642663956e+00,-1.496987224e+00,-1.320982814e+00,-7.905842066e-01,1.760828793e-01,1.445071132e-01,4.319657606e+00,-1.511059458e+00,-3.376383976e-01,2.685719292e-02,3.235369156e-03,6.177993266e-01,-4.602115759e-02,1.014818835e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230342314e-01,2.249985561e-02,1.977991048e+00,6.999998167e-02,0,0
6.650000000e+00,9.394268257e-02,2.686481679e-01,8.985575285e-02,1.339205142e-01,8.272635882e-02,2.709827452e+01,4.591369226e+00,1.356509818e-01,2.246064999e-16,1.398578779e-17,1.305552300e-18,1.214200300e-02,-2.862994671e-01,-2.642663240e+00,-1.496938467e+00,-1.321078777e+00,-7.905940413e-01,1.757324189e-01,1.193743757e-01,4.322114855e+00,-1.507380964e+00,-3.357703746e-01,2.803899255e-02,4.360091701e-03,6.177884812e-01,-4.600563363e-02,1.014844595e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358367e-01,-1.230342165e-01,2.249995619e-02,1.977989515e+00,6.999995932e-02,0,0
6.660000000e+00,9.395144766e-02,2.688283602e-01,5.560860500e-02,1.340097982e-01,8.284027969e-02,2.697343263e+01,4.589531929e+00,1.356543232e-01,2.282138180e-16,5.485677295e-18,1.084202172e-18,1.205188200e-02,-2.862834036e-01,-2.642666578e+00,-1.496895552e+00,-1.321190000e+00,-7.906222939e-01,1.754079312e-01,1.514330594e-01,4.318473303e+00,-1.508987050e+00,-3.375029578e-01,2.640786451e-02,3.485649136e-03,6.177762554e-01,-4.598809260e-02,1.014894313e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358367e-01,-1.230341047e-01,2.249985188e-02,1.977991402e+00,6.999997050e-02,0,0
6.670000000e+00,9.395770663e-02,2.689950119e-01,7.394526650e-02,1.340923720e-01,8.294648012e-02,2.711838018e+01,4.597662158e+00,1.356580557e-01,1.208912162e-16,3.705370969e-18,2.387707604e-18,1.320700200e-02,-2.862657309e-01,-2.642665386e+00,-1.496847630e+00,-1.321284771e+00,-7.906298637e-01,1.750663072e-01,1.308681827e-01,4.327589028e+00,-1.509632624e+00,-3.370119462e-01,2.757505753e-02,3.993265495e-03,6.177658032e-01,-4.597283952e-02,1.014923897e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230340227e-01,2.250001766e-02,1.977989712e+00,6.999997795e-02,0,0
6.680000000e+00,9.396577576e-02,2.691747572e-01,4.812631329e-02,1.341814325e-01,8.306152372e-02,2.707122401e+01,4.576449960e+00,1.356614569e-01,3.368491745e-16,8.845388855e-18,4.848699518e-19,1.267352700e-02,-2.862495482e-01,-2.642667055e+00,-1.496803880e+00,-1.321388960e+00,-7.906643152e-01,1.747345775e-01,1.502870644e-01,4.306303371e+00,-1.504511948e+00,-3.358341478e-01,2.660539680e-02,3.268877385e-03,6.177532000e-01,-4.595427973e-02,1.014964636e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359857e-01,-1.230341643e-01,2.249982767e-02,1.977991402e+00,6.999998167e-02,0,0
6.690000000e+00,9.397215846e-02,2.693427226e-01,8.508242162e-02,1.342646552e-01,8.316754410e-02,2.711715525e+01,4.611749837e+00,1.356651550e-01,1.126310213e-16,0.000000000e+00,8.673617380e-19,1.209924200e-02,-2.862326503e-01,-2.642668009e+00,-1.496756434e+00,-1.321489811e+00,-7.906696796e-01,1.744003892e-01,1.567023958e-01,4.340018947e+00,-1.514222018e+00,-3.381199214e-01,2.655197849e-02,4.247945445e-03,6.177427001e-01,-4.593979942e-02,1.014996285e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230340898e-01,2.249998413e-02,1.977990616e+00,6.999999285e-02,0,0
6.700000000e+00,9.397964525e-02,2.695326365e-01,5.660434700e-02,1.343587518e-01,8.328984035e-02,2.703356390e+01,4.583111188e+00,1.356690741e-01,7.777173764e-16,6.024887182e-18,3.909146526e-19,1.252570600e-02,-2.862146795e-01,-2.642666101e+00,-1.496706009e+00,-1.321591258e+00,-7.906988263e-01,1.740244180e-01,1.462479279e-01,4.312901826e+00,-1.506192268e+00,-3.362146405e-01,2.700404147e-02,3.591207312e-03,6.177298010e-01,-4.592073821e-02,1.015029948e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358665e-01,-1.230342016e-01,2.249989286e-02,1.977991087e+00,6.999996677e-02,0,0
6.710000000e+00,9.398421804e-02,2.697149786e-01,6.565675890e-02,1.344490956e-01,8.340926479e-02,2.678879952e+01,4.597887829e+00,1.356734920e-01,2.232205608e-16,3.878959614e-18,3.252606517e-19,1.308507100e-02,-2.861922085e-01,-2.642657757e+00,-1.496649146e+00,-1.321670175e+00,-7.907098532e-01,1.736050695e-01,1.786280729e-01,4.324931313e+00,-1.512742441e+00,-3.384961851e-01,2.549076656e-02,3.806584384e-03,6.177186284e-01,-4.590178123e-02,1.015036577e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230342239e-01,2.249989472e-02,1.977990694e+00,6.999991462e-02,0,0
6.720000000e+00,9.398744880e-02,2.699145601e-01,5.135267228e-02,1.345479796e-01,8.354385958e-02,2.743504291e+01,4.589619763e+00,1.356789928e-01,6.687726015e-16,7.468413951e-18,2.271817529e-19,1.227309400e-02,-2.861680388e-01,-2.642640114e+00,-1.496578217e+00,-1.321737885e+00,-7.907261252e-01,1.731032878e-01,1.247826083e-01,4.320039099e+00,-1.507588964e+00,-3.356297935e-01,2.859841551e-02,3.367231443e-03,6.177055590e-01,-4.588048916e-02,1.015023782e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360751e-01,-1.230341569e-01,2.250002883e-02,1.977990340e+00,6.999990717e-02,0,0
6.730000000e+00,9.399159853e-02,2.701136233e-01,9.822836381e-02,1.346466055e-01,8.367684611e-02,2.677678454e+01,4.568327374e+00,1.356843434e-01,4.443948835e-16,1.430489625e-17,2.637977740e-18,1.298682000e-02,-2.861421704e-01,-2.642623901e+00,-1.496509194e+00,-1.321810007e+00,-7.907515764e-01,1.726262271e-01,1.445441008e-01,4.299977424e+00,-1.498976255e+00,-3.335461884e-01,2.667111199e-02,4.683120954e-03,6.176918760e-01,-4.585671092e-02,1.015016291e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359857e-01,-1.230342314e-01,2.249992453e-02,1.977990026e+00,6.999997795e-02,0,0
6.740000000e+00,9.399498466e-02,2.703040748e-01,8.134167622e-02,1.347409635e-01,8.380346955e-02,2.709803323e+01,4.586619012e+00,1.356894664e-01,8.950118288e-16,3.576224061e-18,2.710505431e-18,1.285957900e-02,-2.861174643e-01,-2.642606497e+00,-1.496443152e+00,-1.321871638e+00,-7.907617092e-01,1.721472740e-01,1.220878117e-01,4.317474202e+00,-1.506134924e+00,-3.351397274e-01,2.839256644e-02,4.226298821e-03,6.176803232e-01,-4.583635370e-02,1.015008359e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358665e-01,-1.230344772e-01,2.249985002e-02,1.977989711e+00,6.999992579e-02,0,0
6.750000000e+00,9.399972434e-02,2.704967263e-01,1.083213408e-01,1.348364102e-01,8.393033842e-02,2.631618982e+01,4.558038821e+00,1.356940694e-01,2.269837776e-16,6.254634441e-18,9.263427422e-19,1.264537700e-02,-2.860940397e-01,-2.642593861e+00,-1.496383786e+00,-1.321942329e+00,-7.907866836e-01,1.717015952e-01,1.450585460e-01,4.289880424e+00,-1.496535428e+00,-3.335859972e-01,2.604702075e-02,5.049939109e-03,6.176680093e-01,-4.581458688e-02,1.015011272e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358069e-01,-1.230343431e-01,2.249987796e-02,1.977990066e+00,6.999998167e-02,0,0
6.760000000e+00,9.400419732e-02,2.706914931e-01,7.943522089e-02,1.349329037e-01,8.405834344e-02,2.703394186e+01,4.611855821e+00,1.356989985e-01,1.131574697e-16,1.072867218e-17,2.179219396e-18,1.120856400e-02,-2.860720754e-01,-2.642580748e+00,-1.496320248e+00,-1.322017550e+00,-7.908063531e-01,1.712485552e-01,1.708625076e-01,4.339534555e+00,-1.514360915e+00,-3.383362693e-01,2.611768580e-02,4.174210857e-03,6.176552979e-01,-4.579433899e-02,1.015012697e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359559e-01,-1.230341867e-01,2.249998413e-02,1.977989201e+00,6.999998167e-02,0,0
6.770000000e+00,9.400911182e-02,2.708971820e-01,8.219689483e-02,1.350348069e-01,8.419244375e-02,2.656668957e+01,4.625581343e+00,1.357040568e-01,2.221093935e-16,9.341771813e-18,1.341084023e-18,1.199701100e-02,-2.860459387e-01,-2.642566204e+00,-1.496255040e+00,-1.322092175e+00,-7.908250093e-01,1.707678288e-01,1.394295941e-01,4.352439669e+00,-1.521625637e+00,-3.416466819e-01,2.728556899e-02,4.420513389e-03,6.176426725e-01,-4.577161987e-02,1.015015610e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358665e-01,-1.230343431e-01,2.249988914e-02,1.977990615e+00,6.999999657e-02,0,0
6.780000000e+00,9.401218588e-02,2.711057026e-01,5.721715668e-02,1.351381115e-01,8.433078042e-02,2.691009729e+01,4.584834999e+00,1.357095752e-01,6.670526354e-16,1.056081929e-17,9.697399036e-19,1.126225400e-02,-2.860211730e-01,-2.642549515e+00,-1.496183872e+00,-1.322161674e+00,-7.908420563e-01,1.702567935e-01,1.468572302e-01,4.314179862e+00,-1.507664494e+00,-3.364279506e-01,2.733729605e-02,3.703961696e-03,6.176294246e-01,-4.574980033e-02,1.014999893e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230342537e-01,2.249991894e-02,1.977989947e+00,6.999998167e-02,0,0
6.790000000e+00,9.401542065e-02,2.713095804e-01,7.834427006e-02,1.352391146e-01,8.446505920e-02,2.701473974e+01,4.568071654e+00,1.357149187e-01,5.576299576e-16,9.220181747e-18,7.373371937e-19,1.384074800e-02,-2.859963477e-01,-2.642532825e+00,-1.496114969e+00,-1.322228551e+00,-7.908561826e-01,1.697580367e-01,1.486541746e-01,4.299195910e+00,-1.500133447e+00,-3.330576894e-01,2.737834488e-02,4.211506789e-03,6.176168754e-01,-4.572854216e-02,1.014987493e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359559e-01,-1.230342463e-01,2.250002511e-02,1.977989319e+00,6.999998912e-02,0,0
6.800000000e+00,9.401969776e-02,2.715167253e-01,8.314115830e-02,1.353417348e-01,8.459975344e-02,2.702047155e+01,4.607391469e+00,1.357203550e-01,7.784792664e-16,8.182674271e-18,2.637977740e-18,1.330122400e-02,-2.859699130e-01,-2.642514706e+00,-1.496044874e+00,-1.322297812e+00,-7.908701301e-01,1.692602336e-01,1.655576607e-01,4.335540617e+00,-1.512973506e+00,-3.375140048e-01,2.666908822e-02,4.312676500e-03,6.176042011e-01,-4.570625644e-02,1.014984173e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230343953e-01,2.249983698e-02,1.977989947e+00,6.999995932e-02,0,0
6.810000000e+00,9.402298433e-02,2.717247018e-01,6.871540629e-02,1.354447655e-01,8.473646984e-02,2.661629707e+01,4.566985084e+00,1.357258334e-01,1.182414804e-16,7.806255642e-18,1.084202172e-19,1.147261600e-02,-2.859434783e-01,-2.642496109e+00,-1.495974183e+00,-1.322361588e+00,-7.908894420e-01,1.687526405e-01,1.358116756e-01,4.297962904e+00,-1.501195974e+00,-3.347618152e-01,2.740721042e-02,4.103876208e-03,6.175911611e-01,-4.568314300e-02,1.014969102e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230343059e-01,2.249991894e-02,1.977989947e+00,6.999995559e-02,0,0
6.820000000e+00,9.402657222e-02,2.719265955e-01,4.408862577e-02,1.355447814e-01,8.486778696e-02,2.705313365e+01,4.602033444e+00,1.357312594e-01,8.885023507e-16,2.105139830e-18,1.212174880e-19,1.291751000e-02,-2.859182954e-01,-2.642476797e+00,-1.495904207e+00,-1.322424531e+00,-7.909008265e-01,1.682585031e-01,1.173770743e-01,4.331591516e+00,-1.512202402e+00,-3.385989515e-01,2.886488135e-02,3.293008487e-03,6.175789176e-01,-4.566212030e-02,1.014960853e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359857e-01,-1.230341569e-01,2.250000276e-02,1.977990694e+00,6.999998912e-02,0,0
6.830000000e+00,9.403027364e-02,2.721319703e-01,7.682639793e-02,1.356465205e-01,8.500139652e-02,2.691106674e+01,4.578658497e+00,1.357363974e-01,4.443610242e-16,4.091337135e-18,1.738108305e-18,1.100273300e-02,-2.858939767e-01,-2.642463207e+00,-1.495837927e+00,-1.322497725e+00,-7.909241319e-01,1.677848846e-01,1.452830787e-01,4.309373272e+00,-1.503204600e+00,-3.345567282e-01,2.717475732e-02,4.210331963e-03,6.175656389e-01,-4.563973715e-02,1.014950427e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230341494e-01,2.250008844e-02,1.977989122e+00,6.999994069e-02,0,0
6.840000000e+00,9.403491312e-02,2.723437035e-01,9.405086995e-02,1.357514078e-01,8.513709601e-02,2.677243290e+01,4.606295977e+00,1.357417969e-01,2.486788273e-16,4.336808690e-18,3.484660191e-18,1.289503900e-02,-2.858678699e-01,-2.642446756e+00,-1.495768309e+00,-1.322572470e+00,-7.909398675e-01,1.672946215e-01,1.444120175e-01,4.335499387e+00,-1.511859288e+00,-3.377522773e-01,2.712954816e-02,4.662978016e-03,6.175526250e-01,-4.561732190e-02,1.014949847e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360155e-01,-1.230343208e-01,2.249993570e-02,1.977989515e+00,6.999994442e-02,0,0
6.850000000e+00,9.403888899e-02,2.725574835e-01,7.292385443e-02,1.358573075e-01,8.527474986e-02,2.691680671e+01,4.628305360e+00,1.357470930e-01,2.232896409e-16,1.876390332e-17,7.818293052e-19,1.142644600e-02,-2.858420610e-01,-2.642430067e+00,-1.495700002e+00,-1.322641373e+00,-7.909560800e-01,1.667906791e-01,1.669539540e-01,4.354941927e+00,-1.520204985e+00,-3.406731583e-01,2.681762708e-02,4.137230890e-03,6.175399608e-01,-4.559513435e-02,1.014943249e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230341792e-01,2.250002697e-02,1.977990576e+00,6.999992952e-02,0,0
6.860000000e+00,9.404124235e-02,2.727786687e-01,6.601960937e-02,1.359668739e-01,8.541920618e-02,2.700213862e+01,4.600032855e+00,1.357531060e-01,4.487304146e-16,8.545274078e-18,4.910804546e-19,1.152034600e-02,-2.858142555e-01,-2.642408371e+00,-1.495622396e+00,-1.322702289e+00,-7.909716368e-01,1.662408262e-01,1.297345792e-01,4.329971289e+00,-1.510038413e+00,-3.373016443e-01,2.856100039e-02,3.962012678e-03,6.175264156e-01,-4.557151701e-02,1.014916902e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359857e-01,-1.230341867e-01,2.249997854e-02,1.977989279e+00,6.999996677e-02,0,0
6.870000000e+00,9.404494599e-02,2.729917795e-01,4.586506198e-02,1.360724390e-01,8.555624136e-02,2.682743159e+01,4.604727894e+00,1.357585471e-01,8.845388855e-18,2.235140038e-18,4.397561437e-19,1.235943500e-02,-2.857880294e-01,-2.642388344e+00,-1.495552182e+00,-1.322763443e+00,-7.909874916e-01,1.657282561e-01,9.214396826e-02,4.334942184e+00,-1.512323219e+00,-3.395404153e-01,2.972874092e-02,3.423439729e-03,6.175138721e-01,-4.554915168e-02,1.014907342e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230343282e-01,2.249991149e-02,1.977989790e+00,7.000003383e-02,0,0
6.880000000e+00,9.405073596e-02,2.731895360e-01,4.307234313e-02,1.361703969e-01,8.567931414e-02,2.676141787e+01,4.581609755e+00,1.357629445e-01,4.571885031e-16,2.453269467e-18,4.233944833e-19,1.199181100e-02,-2.857666612e-01,-2.642382383e+00,-1.495495558e+00,-1.322853923e+00,-7.910059094e-01,1.653252244e-01,1.290163005e-01,4.312335232e+00,-1.504613469e+00,-3.370859152e-01,2.771601612e-02,3.287634755e-03,6.175015623e-01,-4.552957653e-02,1.014922881e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358665e-01,-1.230341792e-01,2.249987423e-02,1.977991205e+00,7.000007480e-02,0,0
6.890000000e+00,9.405793227e-02,2.733867601e-01,6.621296970e-02,1.362680898e-01,8.580112629e-02,2.699137754e+01,4.603279026e+00,1.357668977e-01,3.402933252e-16,6.619851161e-18,1.167721477e-18,1.154908700e-02,-2.857486606e-01,-2.642381668e+00,-1.495444655e+00,-1.322957277e+00,-7.910373807e-01,1.649631858e-01,1.372103778e-01,4.333513786e+00,-1.509090534e+00,-3.374741876e-01,2.740088231e-02,3.936426628e-03,6.174882581e-01,-4.551008038e-02,1.014951299e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360155e-01,-1.230340749e-01,2.250005491e-02,1.977991087e+00,7.000003010e-02,0,0
